Number,Song Name,Artist Name
1,"

	
	
		
					My Universe		
	
","
	
	Coldplay x BTS
"
2,"

	
	
		
					Stay		
	
","
	
	The Kid LAROI & Justin Bieber
"
3,"

	
	
		
					Industry Baby		
	
","
	
	Lil Nas X & Jack Harlow
"
4,"

	
	
		
					Way 2 Sexy		
	
","
	
	Drake Featuring Future & Young Thug
"
5,"

	
	
		
					Fancy Like		
	
","
	
	Walker Hayes
"
6,"

	
	
		
					Bad Habits		
	
","
	
	Ed Sheeran
"
7,"

	
	
		
					Good 4 U		
	
","
	
	Olivia Rodrigo
"
8,"

	
	
		
					Kiss Me More		
	
","
	
	Doja Cat Featuring SZA
"
9,"

	
	
		
					Knife Talk		
	
","
	
	Drake Featuring 21 Savage & Project Pat
"
10,"

	
	
		
					Levitating		
	
","
	
	Dua Lipa
"
11,"

	
	
		
					Essence		
	
","
	
	Wizkid Featuring Justin Bieber & Tems
"
12,"

	
	
		
					Save Your Tears		
	
","
	
	The Weeknd & Ariana Grande
"
13,"

	
	
		
					Montero (Call Me By Your Name)		
	
","
	
	Lil Nas X
"
14,"

	
	
		
					Shivers		
	
","
	
	Ed Sheeran
"
15,"

	
	
		
					Heat Waves		
	
","
	
	Glass Animals
"
16,"

	
	
		
					Need To Know		
	
","
	
	Doja Cat
"
17,"

	
	
		
					Girls Want Girls		
	
","
	
	Drake Featuring Lil Baby
"
18,"

	
	
		
					You Right		
	
","
	
	Doja Cat & The Weeknd
"
19,"

	
	
		
					Beggin'		
	
","
	
	Maneskin
"
20,"

	
	
		
					Wockesha		
	
","
	
	Moneybagg Yo
"
21,"

	
	
		
					If I Didn't Love You		
	
","
	
	Jason Aldean & Carrie Underwood
"
22,"

	
	
		
					Take My Breath		
	
","
	
	The Weeknd
"
23,"

	
	
		
					Fair Trade		
	
","
	
	Drake Featuring Travis Scott
"
24,"

	
	
		
					Thats What I Want		
	
","
	
	Lil Nas X
"
25,"

	
	
		
					Traitor		
	
","
	
	Olivia Rodrigo
"
26,"

	
	
		
					Cold Beer Calling My Name		
	
","
	
	Jameson Rodgers Featuring Luke Combs
"
27,"

	
	
		
					Chasing After You		
	
","
	
	Ryan Hurd With Maren Morris
"
28,"

	
	
		
					Bad Morning		
	
","
	
	YoungBoy Never Broke Again
"
29,"

	
	
		
					Pepas		
	
","
	
	Farruko
"
30,"

	
	
		
					Deja Vu		
	
","
	
	Olivia Rodrigo
"
31,"

	
	
		
					Happier Than Ever		
	
","
	
	Billie Eilish
"
32,"

	
	
		
					Your Heart		
	
","
	
	Joyner Lucas & J. Cole
"
33,"

	
	
		
					Leave The Door Open		
	
","
	
	Silk Sonic (Bruno Mars & Anderson .Paak)
"
34,"

	
	
		
					Hurricane		
	
","
	
	Kanye West
"
35,"

	
	
		
					A-O-K		
	
","
	
	Tai Verdes
"
36,"

	
	
		
					Butter		
	
","
	
	BTS
"
37,"

	
	
		
					On My Side		
	
","
	
	YoungBoy Never Broke Again
"
38,"

	
	
		
					Too Easy		
	
","
	
	Gunna & Future
"
39,"

	
	
		
					Leave Before You Love Me		
	
","
	
	Marshmello X Jonas Brothers
"
40,"

	
	
		
					No Where		
	
","
	
	YoungBoy Never Broke Again
"
41,"

	
	
		
					Peaches		
	
","
	
	Justin Bieber Featuring Daniel Caesar & Giveon
"
42,"

	
	
		
					Family Ties		
	
","
	
	Baby Keem & Kendrick Lamar
"
43,"

	
	
		
					Memory I Don't Mess With		
	
","
	
	Lee Brice
"
44,"

	
	
		
					Late At Night		
	
","
	
	Roddy Ricch
"
45,"

	
	
		
					Things A Man Oughta Know		
	
","
	
	Lainey Wilson
"
46,"

	
	
		
					Cold Heart (PNAU Remix)		
	
","
	
	Elton John & Dua Lipa
"
47,"

	
	
		
					Meet Me At Our Spot		
	
","
	
	THE ANXIETY: WILLOW & Tyler Cole
"
48,"

	
	
		
					Life Support		
	
","
	
	YoungBoy Never Broke Again
"
49,"

	
	
		
					I Was On A Boat That Day		
	
","
	
	Old Dominion
"
50,"

	
	
		
					Love Nwantiti (Ah Ah Ah)		
	
","
	
	CKay
"
51,"

	
	
		
					Wild Side		
	
","
	
	Normani Featuring Cardi B
"
52,"

	
	
		
					Whole Lotta Money		
	
","
	
	BIA Featuring Nicki Minaj
"
53,"

	
	
		
					Hold Me Down		
	
","
	
	YoungBoy Never Broke Again
"
54,"

	
	
		
					Champagne Poetry		
	
","
	
	Drake
"
55,"

	
	
		
					Buy Dirt		
	
","
	
	Jordan Davis Featuring Luke Bryan
"
56,"

	
	
		
					Have Mercy		
	
","
	
	Chloe
"
57,"

	
	
		
					Love Again		
	
","
	
	Dua Lipa
"
58,"

	
	
		
					Nevada		
	
","
	
	YoungBoy Never Broke Again
"
59,"

	
	
		
					50 Shots		
	
","
	
	YoungBoy Never Broke Again
"
60,"

	
	
		
					No Friends In The Industry		
	
","
	
	Drake
"
61,"

	
	
		
					Smoke Strong		
	
","
	
	YoungBoy Never Broke Again
"
62,"

	
	
		
					Break Or Make Me		
	
","
	
	YoungBoy Never Broke Again
"
63,"

	
	
		
					You Time		
	
","
	
	Scotty McCreery
"
64,"

	
	
		
					Gyalis		
	
","
	
	Capella Grey
"
65,"

	
	
		
					Cold As You		
	
","
	
	Luke Combs
"
66,"

	
	
		
					My Boy		
	
","
	
	Elvie Shane
"
67,"

	
	
		
					Sincerely		
	
","
	
	YoungBoy Never Broke Again
"
68,"

	
	
		
					Drunk (And I Don't Wanna Go Home)		
	
","
	
	Elle King & Miranda Lambert
"
69,"

	
	
		
					I Can't Take It Back		
	
","
	
	YoungBoy Never Broke Again
"
70,"

	
	
		
					Waves		
	
","
	
	Luke Bryan
"
71,"

	
	
		
					Sharing Locations		
	
","
	
	Meek Mill Featuring Lil Baby & Lil Durk
"
72,"

	
	
		
					In The Bible		
	
","
	
	Drake Featuring Lil Durk & Giveon
"
73,"

	
	
		
					Thot Shit		
	
","
	
	Megan Thee Stallion
"
74,"

	
	
		
					Rumors		
	
","
	
	Lizzo Featuring Cardi B
"
75,"

	
	
		
					Woman		
	
","
	
	Doja Cat
"
76,"

	
	
		
					Thinking 'Bout You		
	
","
	
	Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
"
77,"

	
	
		
					Baddest		
	
","
	
	Yung Bleu, Chris Brown & 2 Chainz
"
78,"

	
	
		
					2055		
	
","
	
	Sleepy Hallow
"
79,"

	
	
		
					Memory		
	
","
	
	Kane Brown X blackbear
"
80,"

	
	
		
					Forgiato		
	
","
	
	YoungBoy Never Broke Again
"
81,"

	
	
		
					You Should Probably Leave		
	
","
	
	Chris Stapleton
"
82,"

	
	
		
					Drinkin' Beer. Talkin' God. Amen.		
	
","
	
	Chase Rice Featuring Florida Georgia Line
"
83,"

	
	
		
					Rich Shit		
	
","
	
	YoungBoy Never Broke Again
"
84,"

	
	
		
					TSU		
	
","
	
	Drake
"
85,"

	
	
		
					Volvi		
	
","
	
	Aventura x Bad Bunny
"
86,"

	
	
		
					Todo de Ti		
	
","
	
	Rauw Alejandro
"
87,"

	
	
		
					Love All		
	
","
	
	Drake Featuring JAY-Z
"
88,"

	
	
		
					N 2 Deep		
	
","
	
	Drake Featuring Future
"
89,"

	
	
		
					Yonaguni		
	
","
	
	Bad Bunny
"
90,"

	
	
		
					Knowing You		
	
","
	
	Kenny Chesney
"
91,"

	
	
		
					For Tonight		
	
","
	
	Giveon
"
92,"

	
	
		
					Baddest Thing		
	
","
	
	YoungBoy Never Broke Again
"
93,"

	
	
		
					Summer Of Love		
	
","
	
	Shawn Mendes & Tainy
"
94,"

	
	
		
					Get Into It (Yuh)		
	
","
	
	Doja Cat
"
95,"

	
	
		
					Same Boat		
	
","
	
	Zac Brown Band
"
96,"

	
	
		
					Pipe Down		
	
","
	
	Drake
"
97,"

	
	
		
					Papi's Home		
	
","
	
	Drake
"
98,"

	
	
		
					Chosen		
	
","
	
	Blxst & Tyga Featuring Ty Dolla $ign
"
99,"

	
	
		
					Toxic Punk		
	
","
	
	YoungBoy Never Broke Again
"
100,"

	
	
		
					Moon		
	
","
	
	Kanye West
"
