Number,Song Name,Artist Name
1,"

	
	
		
					What's Next		
	
","
	
	Drake
"
2,"

	
	
		
					Wants And Needs		
	
","
	
	Drake Featuring Lil Baby
"
3,"

	
	
		
					Lemon Pepper Freestyle		
	
","
	
	Drake Featuring Rick Ross
"
4,"

	
	
		
					Leave The Door Open		
	
","
	
	Silk Sonic (Bruno Mars & Anderson .Paak)
"
5,"

	
	
		
					Drivers License		
	
","
	
	Olivia Rodrigo
"
6,"

	
	
		
					Up		
	
","
	
	Cardi B
"
7,"

	
	
		
					Save Your Tears		
	
","
	
	The Weeknd & Ariana Grande
"
8,"

	
	
		
					Blinding Lights		
	
","
	
	The Weeknd
"
9,"

	
	
		
					34+35		
	
","
	
	Ariana Grande Feat. Doja Cat & Megan Thee Stallion
"
10,"

	
	
		
					Mood		
	
","
	
	24kGoldn Featuring iann dior
"
11,"

	
	
		
					Go Crazy		
	
","
	
	Chris Brown & Young Thug
"
12,"

	
	
		
					What You Know Bout Love		
	
","
	
	Pop Smoke
"
13,"

	
	
		
					Levitating		
	
","
	
	Dua Lipa
"
14,"

	
	
		
					Calling My Phone		
	
","
	
	Lil Tjay Featuring 6LACK
"
15,"

	
	
		
					Positions		
	
","
	
	Ariana Grande
"
16,"

	
	
		
					Back In Blood		
	
","
	
	Pooh Shiesty Featuring Lil Durk
"
17,"

	
	
		
					Therefore I Am		
	
","
	
	Billie Eilish
"
18,"

	
	
		
					Streets		
	
","
	
	Doja Cat
"
19,"

	
	
		
					Good Days		
	
","
	
	SZA
"
20,"

	
	
		
					You Broke Me First.		
	
","
	
	Tate McRae
"
21,"

	
	
		
					You're Mines Still		
	
","
	
	Yung Bleu Featuring Drake
"
22,"

	
	
		
					Best Friend		
	
","
	
	Saweetie Featuring Doja Cat
"
23,"

	
	
		
					Dakiti		
	
","
	
	Bad Bunny & Jhay Cortez
"
24,"

	
	
		
					For The Night		
	
","
	
	Pop Smoke Featuring Lil Baby & DaBaby
"
25,"

	
	
		
					Beat Box		
	
","
	
	SpotemGottem Featuring Pooh Shiesty Or DaBaby
"
26,"

	
	
		
					Hold On		
	
","
	
	Justin Bieber
"
27,"

	
	
		
					On Me		
	
","
	
	Lil Baby
"
28,"

	
	
		
					My Ex's Best Friend		
	
","
	
	Machine Gun Kelly X blackbear
"
29,"

	
	
		
					Whoopty		
	
","
	
	CJ
"
30,"

	
	
		
					What's Your Country Song		
	
","
	
	Thomas Rhett
"
31,"

	
	
		
					Just The Way		
	
","
	
	Parmalee x Blanco Brown
"
32,"

	
	
		
					The Good Ones		
	
","
	
	Gabby Barrett
"
33,"

	
	
		
					Good Time		
	
","
	
	Niko Moon
"
34,"

	
	
		
					Real As It Gets		
	
","
	
	Lil Baby Featuring EST Gee
"
35,"

	
	
		
					Put Your Records On		
	
","
	
	Ritt Momney
"
36,"

	
	
		
					Better Together		
	
","
	
	Luke Combs
"
37,"

	
	
		
					Astronaut In The Ocean		
	
","
	
	Masked Wolf
"
38,"

	
	
		
					Anyone		
	
","
	
	Justin Bieber
"
39,"

	
	
		
					No More Parties		
	
","
	
	Coi Leray Featuring Lil Durk
"
40,"

	
	
		
					Telepatia		
	
","
	
	Kali Uchis
"
41,"

	
	
		
					Starting Over		
	
","
	
	Chris Stapleton
"
42,"

	
	
		
					Willow		
	
","
	
	Taylor Swift
"
43,"

	
	
		
					Dynamite		
	
","
	
	BTS
"
44,"

	
	
		
					Without You		
	
","
	
	The Kid LAROI
"
45,"

	
	
		
					Cry Baby		
	
","
	
	Megan Thee Stallion Featuring DaBaby
"
46,"

	
	
		
					Throat Baby (Go Baby)		
	
","
	
	BRS Kash
"
47,"

	
	
		
					My Head And My Heart		
	
","
	
	Ava Max
"
48,"

	
	
		
					Down To One		
	
","
	
	Luke Bryan
"
49,"

	
	
		
					Holy		
	
","
	
	Justin Bieber Featuring Chance The Rapper
"
50,"

	
	
		
					Damage		
	
","
	
	H.E.R.
"
51,"

	
	
		
					Long Live		
	
","
	
	Florida Georgia Line
"
52,"

	
	
		
					Heartbreak Anniversary		
	
","
	
	Giveon
"
53,"

	
	
		
					Time Today		
	
","
	
	Moneybagg Yo
"
54,"

	
	
		
					Beautiful Mistakes		
	
","
	
	Maroon 5 Featuring Megan Thee Stallion
"
55,"

	
	
		
					Lady		
	
","
	
	Brett Young
"
56,"

	
	
		
					We're Good		
	
","
	
	Dua Lipa
"
57,"

	
	
		
					Heat Waves		
	
","
	
	Glass Animals
"
58,"

	
	
		
					Goosebumps		
	
","
	
	Travis Scott & HVME
"
59,"

	
	
		
					Monsters		
	
","
	
	All Time Low Featuring Demi Lovato & blackbear 
"
60,"

	
	
		
					Track Star		
	
","
	
	Mooski
"
61,"

	
	
		
					Buss It		
	
","
	
	Erica Banks
"
62,"

	
	
		
					Momma's House		
	
","
	
	Dustin Lynch
"
