rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
14,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",2,12,9,"4910673"
15,"spotify:track:3J8EOeKLTLXORtWPpOU5bE","Lil Tjay, 6LACK","Calling My Phone","Columbia",1,15,12,"4624612"
16,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",4,16,12,"4456837"
17,"spotify:track:7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,17,17,"4444266"
18,"spotify:track:20BOju91NaEFK5Py4VJ2pp","Saweetie, Doja Cat","Best Friend (feat. Doja Cat)","ICY/Warner Records",12,18,17,"4395858"
19,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",3,20,17,"4367745"
20,"spotify:track:6rTInqW3YECMkQsBEHw4sd","Young Stoner Life, Young Thug, Gunna, Drake","Solid (feat. Drake)","300 Entertainment",7,13,3,"4282898"
21,"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","SZA","Good Days","Top Dawg Entertainment/RCA Records",1,19,19,"4267483"
22,"spotify:track:1EHUQesfVKwbthtNcpBi9g","The Kid LAROI, Miley Cyrus","WITHOUT YOU (with Miley Cyrus)","Columbia",22,-1,1,"4133753"
23,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhayco","DÁKITI","Rimas Entertainment LLC",1,22,27,"3859154"
24,"spotify:track:1EJIcDYXwSqipW5dFe4uJz","DJ Khaled, Lil Baby, Lil Durk","EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)","Epic/We The Best",24,-1,1,"3804068"
25,"spotify:track:7FGdjbZ32vMybPuP0IuE7d","Pooh Shiesty, Lil Durk","Back in Blood (feat. Lil Durk)","Atlantic Records",9,24,17,"3709444"
26,"spotify:track:20GrahbI4AzAOWxpYfDKkf","DJ Khaled, Post Malone, DaBaby, Megan Thee Stallion, Lil Baby","I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)","Epic/We The Best",26,-1,1,"3691893"
27,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,23,75,"3679850"
28,"spotify:track:4JJcP0Rv9AgyPD6ZGaC8EE","Baby Keem, Travis Scott","durag activity (with Travis Scott)","Columbia",28,-1,1,"3559213"
29,"spotify:track:4eNOLmx8r2IJAVKvBBL1jv","Lil Tjay, Polo G, Fivio Foreign","Headshot (feat. Polo G & Fivio Foreign)","Columbia",18,25,7,"3478121"
30,"spotify:track:3aQem4jVGdhtg116TmJnHz","Drake","What’s Next","OVO",1,21,9,"3456607"
31,"spotify:track:6fRxMU4LWwyaSSowV441IU","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",29,29,8,"3363246"
32,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",2,31,39,"3286969"
33,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",23,30,40,"3286639"
34,"spotify:track:1nahzW3kfMuwReTka28tH5","Justin Bieber","Hold On","RBMG/Def Jam",3,26,9,"3274776"
35,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",11,32,39,"3236826"
36,"spotify:track:4TIqzdAssasqx3DAe6cG9J","Joyner Lucas, Lil Baby","Ramen & OJ","Twenty Nine Music Group",36,-1,1,"3128957"
37,"spotify:track:1F9kEuwT29fgqlovIclu81","Machine Gun Kelly, Kellin Quinn","love race (feat. Kellin Quinn)","Bad Boy/Interscope Records",37,-1,1,"3102401"
38,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack/Epic",36,37,16,"3081836"
39,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",2,28,23,"2975906"
40,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",19,36,37,"2950979"
41,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Glassnote Entertainment Group LLC",34,34,4,"2906344"
42,"spotify:track:1dg3qy5DjoJodawfOCgrTP","Lil Tjay, Offset, Moneybagg Yo","Run It Up (feat. Offset & Moneybagg Yo)","Columbia",28,33,5,"2872335"
43,"spotify:track:4KIkADzoVm3A10E9qyjsQ5","42 Dugg, Roddy Ricch","4 Da Gang (with Roddy Ricch)","NEW CMG 42 Dugg P&D",43,48,5,"2711773"
44,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,40,55,"2685140"
45,"spotify:track:7Bk0uXKk1uPT0XuQbpFzvs","Los Legendarios, Wisin, Jhayco","Fiel","La Base Music Group/ WK Records",45,45,5,"2676383"
46,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. NAV)","Internet Money Records / TenThousand Projects",1,39,38,"2669531"
47,"spotify:track:03ERnTvSV5fy8WAyvA4uNP","Kevin Gates","Big Gangsta","Bread Winners' Association",41,41,10,"2641544"
48,"spotify:track:5jc4Qcs98R4ZDku8ictuE3","Cico P","Tampa","DawgTies Ent.",48,88,2,"2623645"
49,"spotify:track:6755DFiZ7CWe2WMdTGW5C1","Young Stoner Life, Young Thug, Gunna","Ski","300 Entertainment",18,35,3,"2593780"
50,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",8,27,25,"2519629"
51,"spotify:track:6IBcOGPsniK3Pso1wHIhew","Luke Combs","Forever After All","River House Artists/Columbia Nashville",2,65,28,"2516901"
52,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",2,43,44,"2494001"
53,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",6,46,36,"2467737"
54,"spotify:track:6Im9k8u9iIzKMrmV7BWtlF","Ariana Grande","34+35","Republic Records",2,50,27,"2466316"
55,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,49,39,"2443738"
56,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,53,133,"2441134"
57,"spotify:track:1cEhrSF6EylAEqdhUGuNpX","DJ Khaled, 21 Savage, Justin Bieber","LET IT GO (feat. Justin Bieber & 21 Savage)","Epic/We The Best",57,-1,1,"2429703"
58,"spotify:track:589jILaMtVqRiVxubmnLiF","Lil Baby, Megan Thee Stallion","On Me (Remix) (with Megan Thee Stallion)","Quality Control Music/Motown Records",58,-1,1,"2425641"
59,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",2,47,38,"2424503"
60,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",1,58,43,"2401155"
61,"spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK","Gera MX, Christian Nodal","Botella Tras Botella","Virgin Music México",61,74,2,"2391672"
62,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,56,88,"2375226"
63,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",13,52,158,"2364846"
64,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,61,77,"2316653"
65,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",1,63,25,"2315828"
66,"spotify:track:1sbEeUY8KsdvgiQi26JBFz","DJ Khaled, Drake","POPSTAR (feat. Drake)","Epic/We The Best",4,128,42,"2313097"
67,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",60,60,12,"2295493"
68,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,59,157,"2289936"
69,"spotify:track:2CYVETnhM9aytqrazYYwrK","Taylor Swift","Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",6,38,5,"2288981"
70,"spotify:track:161DnLWsx1i3u1JT05lzqU","Bruno Mars","Talking to the Moon","Atlantic Records",64,64,7,"2265321"
71,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",1,62,43,"2263412"
72,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",64,71,169,"2251098"
73,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",6,68,35,"2250103"
74,"spotify:track:6vFsBXYczYsP0H3lgunZOm","Beach Bunny","Cloud 9","Mom+Pop",50,57,8,"2225525"
75,"spotify:track:6toQdWWc4noiOk3Eo5mVDS","SpotemGottem, DaBaby","Beat Box 3 (feat. DaBaby)","Rebel Music PS",33,51,10,"2221275"
76,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",20,73,12,"2198233"
77,"spotify:track:0ZLuW8uOXdFNWcI40C0OC2","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Generation Now/Atlantic",2,66,46,"2195639"
78,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",69,77,16,"2184191"
79,"spotify:track:0HUTL8i4y4MiGCPId7M7wb","Surf Curse","Freaks","Surf Curse",79,106,2,"2168897"
80,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",1,69,28,"2162361"
81,"spotify:track:7HsjuVBM93Z2RoxjpWLgTT","Rod Wave, Polo G","Richer (feat. Polo G)","Alamo",20,55,6,"2136829"
82,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",6,72,106,"2118687"
83,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",2,75,65,"2095007"
84,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",5,82,75,"2058836"
85,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",16,78,42,"2050816"
86,"spotify:track:3nY8AqaMNNHHLYV4380ol0","StarBoi3, Doja Cat","Dick (feat. Doja Cat)","Not specified",86,-1,1,"2037566"
87,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",3,81,116,"2025309"
88,"spotify:track:3hLuHKzG1cmlRpq53ZVWd8","Gabby Barrett","The Good Ones","Warner Music Nashville",88,98,5,"2016927"
89,"spotify:track:2WnAKZefdRHxtBEkRjFOHC","Justin Bieber","Anyone","RBMG/Def Jam",2,67,18,"2014965"
90,"spotify:track:3ydI3CesHBnaY01Qff9jOr","Twenty One Pilots","Choker","Fueled By Ramen",90,-1,1,"2004947"
91,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,86,17,"1999399"
92,"spotify:track:0YrKSfpvflYnLSBd4Jtu6J","Moneybagg Yo","Time Today","CMG/N-Less/Interscope Records",54,54,12,"1991796"
93,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",59,85,34,"1987997"
94,"spotify:track:6Xgq7MvZiet0hVi3KaDSgJ","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",3,76,33,"1987059"
95,"spotify:track:2GiJYvgVaD2HtM8GqD9EgQ","BØRNS","Electric Love","UMGRI Interscope",44,90,45,"1985752"
96,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",1,84,74,"1983098"
97,"spotify:track:3JKgcAa7r07ocVWcV8bS0H","Polo G","21","Columbia",42,83,50,"1972958"
98,"spotify:track:4Iedi94TIaB2GGb1nMB68v","Lil Baby","On Me","Quality Control Music/Motown Records",28,44,22,"1956665"
99,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Cactus Jack / Epic",8,93,227,"1941338"
100,"spotify:track:3LVcKphzONOdQ2EATazlZq","NLE Choppa","Final Warning","Warner Records",100,-1,1,"1939465"
101,"spotify:track:2z0IupRlVRlDN5r2IVqHyN","Twenty One Pilots","Shy Away","Fueled By Ramen",44,153,4,"1935746"
102,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",9,92,44,"1932335"
103,"spotify:track:2Lhdl74nwwVGOE2Gv35QuK","Gym Class Heroes","Cupid's Chokehold / Breakfast in America","Decaydance/Fueled By Ramen/ATL",44,79,9,"1918243"
104,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",2,95,69,"1914780"
105,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",94,94,40,"1903798"
106,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",4,89,28,"1903444"
107,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",18,87,23,"1893525"
108,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",24,125,158,"1877609"
109,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",59,102,106,"1857466"
110,"spotify:track:2mt1IqcFyY1zmYZT8Q3xw9","blackbear","hot girl bummer","Alamo",4,100,89,"1855387"
111,"spotify:track:2YMCSqTmBTtcYA8dyUCvbT","21 Savage","Spiral","Slaughter Gang, LLC/Epic Records",111,-1,1,"1831798"
112,"spotify:track:0uxSUdBrJy9Un0EYoBowng","Lil Uzi Vert","20 Min","Generation Now/Atlantic",93,101,65,"1828944"
113,"spotify:track:6AGOKlMZWLCaEJGnaROtF9","Ritt Momney","Put Your Records On","Columbia",16,97,34,"1812594"
114,"spotify:track:0GO8y8jQk1PkHzS31d699N","GROUPLOVE","Tongue Tied","Canvasback/ATL",107,110,51,"1798246"
115,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",29,103,137,"1793283"
116,"spotify:track:6Gg1gjgKi2AK4e0qzsR7sd","Juice WRLD, YoungBoy Never Broke Again","Bandit (with YoungBoy Never Broke Again)","Grade A Productions/Interscope Records",2,111,83,"1743650"
117,"spotify:track:3krZxyBsWEHfEfJegYaWTd","H.E.R., Chris Brown","Come Through (feat. Chris Brown)","MBK Entertainment/RCA Records",70,70,2,"1734439"
118,"spotify:track:11ZulcYY4lowvcQm4oe3VJ","Ashnikko, Princess Nokia","Slumber Party (feat. Princess Nokia)","Parlophone UK",108,108,6,"1730351"
119,"spotify:track:2cc8Sw1OnCuA5bV8nqWqpE","Regard, Troye Sivan, Tate McRae","You","Ministry of Sound Recordings",96,96,3,"1725020"
120,"spotify:track:5OypcrFg58e4k2iYHi69ED","DJ Khaled, Nas, JAY-Z, James Fauntleroy","SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive","Epic/We The Best",120,-1,1,"1714821"
121,"spotify:track:0A1hoCfMLkiAgvhWkkucJa","Megan Thee Stallion","Body","300 Entertainment",13,107,24,"1713609"
122,"spotify:track:5FQPpxOXsvkMN6v18gtpwY","AJR","Bang!","BMG Rights Management (US) LLC",48,109,35,"1709011"
123,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",61,130,145,"1704127"
124,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",42,112,76,"1703583"
125,"spotify:track:5hChuUMe5iHfjkXgzj1D4b","Mooski","Track Star","Capitol Records",89,99,7,"1700825"
126,"spotify:track:2Ox2c1WEJDeQCHTXPE3YKM","Moneybagg Yo","Shottas (Lala)","CMG/N-Less/Interscope Records",42,42,2,"1700294"
127,"spotify:track:5OELUCYgOHKFAvCERnAvfS","Morgan Wallen","More Than My Hometown","Big Loud / Republic",21,122,54,"1697211"
128,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",3,114,193,"1696903"
129,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",18,119,60,"1684798"
130,"spotify:track:51pshtuYkgUQnt5huMPbKL","Mac Miller, Empire of the Sun","The Spins","Rostrum Records",124,124,10,"1684586"
131,"spotify:track:5mCPDVBb16L4XQwDdbRUpz","Drake","Passionfruit","Cash Money Records/Young Money Ent./Universal Rec.",1,115,69,"1684562"
132,"spotify:track:3JVTsvTldB6arHVlmxmTnM","24kGoldn, Future","Company (feat. Future)","Records/Columbia",122,126,6,"1668431"
133,"spotify:track:4yyX2Iu4xJjW9xMvBZKSBi","Demi Lovato, Ariana Grande","Met Him Last Night (feat. Ariana Grande)","Island Records",21,80,5,"1659645"
134,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",1,-1,63,"1658604"
135,"spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN","DaBaby","BOP","South Coast Music Group/Interscope Records",3,117,84,"1652934"
136,"spotify:track:57RA3JGafJm5zRtKJiKPIm","Wallows, Clairo","Are You Bored Yet? (feat. Clairo)","Atlantic Records",70,136,51,"1652787"
137,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",3,123,74,"1645011"
138,"spotify:track:3gruCKVuhCsRjs3a3dG8CA","DJ Khaled, Drake","GREECE (feat. Drake)","Epic/We The Best",12,-1,18,"1642605"
139,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic",1,146,141,"1636772"
140,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",140,147,2,"1633209"
141,"spotify:track:0uRrG2jRR5tuifsYIJHEao","Morgan Wallen","Sand In My Boots","Big Loud / Republic",13,132,17,"1632752"
142,"spotify:track:0NmuYnjETG3u3qx0OmEJev","Nelly, Florida Georgia Line","Lil Bit","Records/Columbia",141,141,2,"1631951"
143,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",1,142,118,"1631085"
144,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,193,93,"1627994"
145,"spotify:track:0lkQOB949M2gLyut86aJ1b","Cage The Elephant","Cigarette Daydreams","RCA Records Label",145,145,11,"1622511"
146,"spotify:track:3w1WjD2zJqjBjDz5fwqQPJ","Jack Harlow","Tyler Herro","Generation Now/Atlantic",9,113,28,"1614705"
147,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",2,133,212,"1611896"
148,"spotify:track:7eX3um6NpOQKWJMGCi97XD","Lil Baby, EST Gee","Real As It Gets (feat. EST Gee)","Quality Control Music/Motown Records",29,120,9,"1610563"
149,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,149,114,"1609876"
150,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",2,129,67,"1607621"
151,"spotify:track:0JJP0IS4w0fJx01EcrfkDe","All Time Low","Dear Maria, Count Me In","Hopeless Records",90,121,10,"1606021"
152,"spotify:track:3CiF9D8iuVhZWDvvjf8HpG","Thomas Rhett","Country Again","The Valory Music Co.",152,-1,1,"1600818"
153,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",129,140,18,"1598370"
154,"spotify:track:6K4t31amVTZDgR3sKmwUJJ","Tame Impala","The Less I Know The Better","Universal Music Australia Pty. Ltd.",117,137,83,"1593944"
155,"spotify:track:6uFn47ACjqYkc0jADwEdj1","Polo G, Lil Tjay","Pop Out (feat. Lil Tjay)","Columbia",8,135,89,"1591685"
156,"spotify:track:1yOL7ZiXGx5ULeLoktAUAg","MARINA","Bubblegum Bitch","Atlantic Records UK",127,127,4,"1583573"
157,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",27,116,28,"1580155"
158,"spotify:track:4obHzpwGrjoTuZh2DItEMZ","Morgan Wallen","7 Summers","Big Loud / Republic",3,150,38,"1572483"
159,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,156,136,"1572132"
160,"spotify:track:4aarlAfLKVCTxUDNgbwhjH","Megan Thee Stallion, DaBaby","Cry Baby (feat. DaBaby)","300 Entertainment",36,134,22,"1570362"
161,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack/Epic",1,151,83,"1569566"
162,"spotify:track:3fqwjXwUGN6vbzIwvyFMhx","Chris Stapleton","Tennessee Whiskey","Mercury Nashville",144,158,21,"1565309"
163,"spotify:track:0mKnuxVkPi5h0kuvZl44VM","Morgan Wallen","Cover Me Up","Big Loud / Republic",30,154,30,"1560254"
164,"spotify:track:43zdsphuZLzwA9k4DJhU0I","Billie Eilish","when the party's over","Darkroom/Interscope Records",5,-1,112,"1559853"
165,"spotify:track:1KixkQVDUHggZMU9dUobgm","Ava Max","My Head & My Heart","Atlantic Records",117,139,10,"1557735"
166,"spotify:track:2iUmqdfGZcHIhS3b9E9EWq","Neon Trees","Everybody Talks","Mercury Records",154,160,10,"1555573"
167,"spotify:track:7uZqvqXzzYMKrexKxdcGmd","Young Stoner Life, Young Thug, Gunna, Travis Scott","Diamonds Dancing (feat. Travis Scott)","300 Entertainment",24,118,3,"1552984"
168,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",9,138,64,"1548853"
169,"spotify:track:5yorXJWdBan1Vlh116ZtQ7","BIA","WHOLE LOTTA MONEY","Epic",169,-1,1,"1546219"
170,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",31,143,35,"1542039"
171,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",20,155,50,"1527078"
172,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin' (2022 Remaster)","Columbia/Legacy",169,169,20,"1511909"
173,"spotify:track:5f1joOtoMeyppIcJGZQvqJ","Kane Brown, Swae Lee, Khalid","Be Like That - feat. Swae Lee & Khalid","RCA Records Label Nashville",25,161,41,"1508397"
174,"spotify:track:3JYxIozjRsvEmHrIvfFhud","Rod Wave","Street Runner","Alamo",26,131,8,"1507113"
175,"spotify:track:3QzAOrNlsabgbMwlZt7TAY","Mustard, Roddy Ricch","Ballin' (with Roddy Ricch)","10 Summers Records/Interscope Records",11,165,92,"1506743"
176,"spotify:track:0I1eFRytp4XRhLCjT6tZm7","Roar","I Can't Handle Change","Felt Forest Records",162,162,3,"1504848"
177,"spotify:track:5MwynWK9s4hlyKHqhkNn4A","Morgan Wallen","Chasin' You","Big Loud Records",55,171,59,"1503287"
178,"spotify:track:78p1rF7xx1snnaKxtUzBHn","YBN Nahmir, 21 Savage","Opp Stoppa (feat. 21 Savage)","Art@War/Atlantic Records",46,167,15,"1498310"
179,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",13,164,56,"1494930"
180,"spotify:track:2rPHUAeUPbNgTmK18FPTiZ","The Kid LAROI, Juice WRLD","GO (feat. Juice WRLD)","Columbia",15,188,46,"1490154"
181,"spotify:track:1ZIKpMTRPqhwAoVXWY3tXI","Ryan Hurd, Maren Morris","Chasing After You (with Maren Morris)","Arista Nashville",181,-1,1,"1490054"
