rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
20,"spotify:track:77sMIMlNaSURUAXq5coCxE","Taylor Swift","Fearless (Taylor’s Version)","Taylor Swift",20,-1,1,"4718031"
21,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",15,16,20,"4632129"
22,"spotify:track:2etHQJxIbV0soyPhelVs9Y","Saweetie, Doja Cat","Best Friend (feat. Doja Cat)","ICY/Warner Records",12,17,14,"4545785"
23,"spotify:track:4eNOLmx8r2IJAVKvBBL1jv","Lil Tjay, Polo G, Fivio Foreign","Headshot (feat. Polo G & Fivio Foreign)","Columbia",18,18,4,"4466327"
24,"spotify:track:1qrpoAMXodY6895hGKoUpA","Taylor Swift","You Belong With Me (Taylor’s Version)","Taylor Swift",24,-1,1,"4386661"
25,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",2,20,6,"4354439"
26,"spotify:track:7FGdjbZ32vMybPuP0IuE7d","Pooh Shiesty, Lil Durk","Back in Blood (feat. Lil Durk)","Atlantic Records",9,22,14,"4203765"
27,"spotify:track:22bPsP2jCgbLUvh82U0Z3M","Taylor Swift","The Way I Loved You (Taylor’s Version)","Taylor Swift",27,-1,1,"3923943"
28,"spotify:track:2nqio0SfWg6gh2eCtfuMa5","Taylor Swift","Fifteen (Taylor’s Version)","Taylor Swift",28,-1,1,"3907269"
29,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,23,72,"3831904"
30,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhayco","DÁKITI","Rimas Entertainment LLC",1,24,24,"3818804"
31,"spotify:track:550erGcdD9n6PnwxrvYqZT","Taylor Swift","Hey Stephen (Taylor’s Version)","Taylor Swift",31,-1,1,"3749326"
32,"spotify:track:1nahzW3kfMuwReTka28tH5","Justin Bieber","Hold On","RBMG/Def Jam",3,19,6,"3727059"
33,"spotify:track:1zzxoZVylsna2BQB65Ppcb","DMX","X Gon' Give It To Ya","RAL",33,-1,1,"3724103"
34,"spotify:track:4CHpVfAhuxNJ3ibExe6kxO","Taylor Swift, Maren Morris","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Taylor Swift",17,64,3,"3501040"
35,"spotify:track:5YL553x8sHderRBDlm3NM3","Taylor Swift","White Horse (Taylor’s Version)","Taylor Swift",35,-1,1,"3492637"
36,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",8,27,22,"3479686"
37,"spotify:track:1msEuwSBneBKpVCZQcFTsU","Taylor Swift","Forever & Always (Taylor’s Version)","Taylor Swift",37,-1,1,"3434413"
38,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",2,25,36,"3417299"
39,"spotify:track:4yyX2Iu4xJjW9xMvBZKSBi","Demi Lovato, Ariana Grande","Met Him Last Night (feat. Ariana Grande)","Island Records",21,21,2,"3346537"
40,"spotify:track:1BKT2I9x4RGKaKqW4up34s","DMX","Ruff Ryders' Anthem","Def Jam Recordings",40,-1,1,"3337638"
41,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",23,42,37,"3294704"
42,"spotify:track:4Iedi94TIaB2GGb1nMB68v","Lil Baby","On Me","Quality Control Music/Motown Records",28,32,19,"3215562"
43,"spotify:track:7HC7R2D8WjXVcUHJyEGjRs","Taylor Swift, Colbie Caillat","Breathe (feat. Colbie Caillat) (Taylor’s Version)","Taylor Swift",43,-1,1,"3174391"
44,"spotify:track:2z0IupRlVRlDN5r2IVqHyN","Twenty One Pilots","Shy Away","Fueled By Ramen",44,-1,1,"3101958"
45,"spotify:track:7HsjuVBM93Z2RoxjpWLgTT","Rod Wave, Polo G","Richer (feat. Polo G)","Alamo",20,29,3,"3097115"
46,"spotify:track:7eResoqEJJAVTkQYSqvO3P","Taylor Swift, Keith Urban","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)","Taylor Swift",46,-1,1,"3083215"
47,"spotify:track:1dg3qy5DjoJodawfOCgrTP","Lil Tjay, Offset, Moneybagg Yo","Run It Up (feat. Offset & Moneybagg Yo)","Columbia",28,28,2,"3038682"
48,"spotify:track:0k0vFacOHNuArLWMiH60p7","Taylor Swift","Tell Me Why (Taylor’s Version)","Taylor Swift",48,-1,1,"3006973"
49,"spotify:track:6iiAfo4wTA2CVC3Uwx9uh8","Taylor Swift","You’re Not Sorry (Taylor’s Version)","Taylor Swift",49,-1,1,"2991039"
50,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",19,36,34,"2960013"
51,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. NAV)","Internet Money Records / TenThousand Projects",1,31,35,"2958006"
52,"spotify:track:6fRxMU4LWwyaSSowV441IU","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",33,33,5,"2956326"
53,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack/Epic",36,37,13,"2853032"
54,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",11,38,36,"2833810"
55,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",2,39,41,"2823971"
56,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,40,52,"2760754"
57,"spotify:track:4uuEGH5SVuzkkSFjo2DEiY","Taylor Swift","Don’t You (Taylor’s Version) (From The Vault)","Taylor Swift",57,-1,1,"2730176"
58,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",6,30,33,"2724673"
59,"spotify:track:34V9RiEPe8MNdU32qJsJa1","Taylor Swift","We Were Happy (Taylor’s Version) (From The Vault)","Taylor Swift",59,-1,1,"2715314"
60,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,41,36,"2689252"
61,"spotify:track:6F2r4HgpJnvKDmkN6JEN6J","Justin Bieber, Khalid","As I Am (feat. Khalid)","RBMG/Def Jam",2,26,4,"2652998"
62,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",2,48,35,"2638295"
63,"spotify:track:6toQdWWc4noiOk3Eo5mVDS","SpotemGottem, DaBaby","Beat Box 3 (feat. DaBaby)","Rebel Music PS",33,46,7,"2629342"
64,"spotify:track:6vFsBXYczYsP0H3lgunZOm","Beach Bunny","Cloud 9","Mom+Pop",50,50,5,"2616245"
65,"spotify:track:4KIkADzoVm3A10E9qyjsQ5","42 Dugg, Roddy Ricch","4 Da Gang (with Roddy Ricch)","NEW CMG 42 Dugg P&D",65,169,2,"2578743"
66,"spotify:track:6ON9UuIq49xXY9GPmHIYRp","Taylor Swift","The Best Day (Taylor’s Version)","Taylor Swift",66,-1,1,"2565608"
67,"spotify:track:2CdTLdDjwZdVcm0bresVWx","J Balvin, Khalid","Otra Noche Sin Ti","Sueños Globales, LLC",67,-1,1,"2564483"
68,"spotify:track:2WnAKZefdRHxtBEkRjFOHC","Justin Bieber","Anyone","RBMG/Def Jam",2,34,15,"2555956"
69,"spotify:track:6Im9k8u9iIzKMrmV7BWtlF","Ariana Grande","34+35","Republic Records",2,45,24,"2553330"
70,"spotify:track:6Xgq7MvZiet0hVi3KaDSgJ","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",3,35,30,"2496059"
71,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,53,130,"2485256"
72,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",13,56,155,"2477389"
73,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",1,43,25,"2458213"
74,"spotify:track:3ExweHKZF9B752DPQByRVT","Taylor Swift","Change (Taylor’s Version)","Taylor Swift",74,-1,1,"2454766"
75,"spotify:track:2bo0HCDcZj8BYjoht9zYgk","Moneybagg Yo","Time Today","CMG/N-Less/Interscope Records",70,70,9,"2454480"
76,"spotify:track:0LWkaEyQRkF0XAms8Bg1fC","DMX","Party Up","RAL",76,-1,1,"2440602"
77,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,55,85,"2432208"
78,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",4,47,25,"2429868"
79,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",16,54,39,"2427875"
80,"spotify:track:2m3ObD945KvpE5y9A1eUWm","Taylor Swift","Jump Then Fall (Taylor’s Version)","Taylor Swift",80,-1,1,"2427849"
81,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",20,44,9,"2398972"
82,"spotify:track:4qUijfYU8EoIWiY6oSyrgT","Taylor Swift","Bye Bye Baby (Taylor’s Version) (From The Vault)","Taylor Swift",82,-1,1,"2391565"
83,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",1,58,40,"2389582"
84,"spotify:track:5pRTz4O2qOkr5nawemy6Wb","Rod Wave","Tombstone","Alamo",30,51,3,"2367475"
85,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,65,74,"2367380"
86,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",1,61,40,"2356769"
87,"spotify:track:01QdEx6kFr78ZejhQtWR5m","Taylor Swift","Forever & Always (Piano Version) (Taylor’s Version)","Taylor Swift",87,-1,1,"2354619"
88,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,63,154,"2342252"
89,"spotify:track:2JoJrsEV15OzbijS47lids","Taylor Swift","Today Was A Fairytale (Taylor’s Version)","Taylor Swift",89,-1,1,"2332313"
90,"spotify:track:0ZLuW8uOXdFNWcI40C0OC2","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Generation Now/Atlantic",2,62,43,"2319529"
91,"spotify:track:2Lhdl74nwwVGOE2Gv35QuK","Gym Class Heroes","Cupid's Chokehold / Breakfast in America","Decaydance/Fueled By Ramen/ATL",44,57,6,"2314352"
92,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",1,59,22,"2296054"
93,"spotify:track:0tQ9vBYpldCuikPsbgOVKA","Taylor Swift","Untouchable (Taylor’s Version)","Taylor Swift",93,-1,1,"2276341"
94,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",63,79,9,"2267511"
95,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",2,66,62,"2263011"
96,"spotify:track:7Bk0uXKk1uPT0XuQbpFzvs","Los Legendarios, Wisin, Jhayco","Fiel","La Base Music Group/ WK Records",96,104,2,"2211351"
97,"spotify:track:5FQPpxOXsvkMN6v18gtpwY","AJR","Bang!","BMG Rights Management (US) LLC",48,60,32,"2193976"
98,"spotify:track:6IBcOGPsniK3Pso1wHIhew","Luke Combs","Forever After All","River House Artists/Columbia Nashville",2,73,25,"2186227"
99,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",6,75,103,"2186018"
100,"spotify:track:6RUpJeXT6U4SPEafnr9Wr7","DMX","Where The Hood At","RAL (Rush Associated Label)",100,-1,1,"2184825"
101,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",64,77,166,"2173602"
102,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",6,67,32,"2162263"
103,"spotify:track:3JYxIozjRsvEmHrIvfFhud","Rod Wave","Street Runner","Alamo",26,52,5,"2150819"
104,"spotify:track:161DnLWsx1i3u1JT05lzqU","Bruno Mars","Talking to the Moon","Atlantic Records",86,86,4,"2118438"
105,"spotify:track:0a2Yk4ORO4MsGaJ4DI03qx","$NOT, Lil Skies, Internet Money","Whipski (feat. Lil Skies & Internet Money)","300 Entertainment",105,-1,1,"2114019"
106,"spotify:track:1n2wszmJyVkw6FHqyLnQsY","Taylor Swift","Come In With The Rain (Taylor’s Version)","Taylor Swift",106,-1,1,"2102529"
107,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",1,76,71,"2096594"
108,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",3,80,113,"2084821"
109,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,69,14,"2078596"
110,"spotify:track:3JKgcAa7r07ocVWcV8bS0H","Polo G","21","Columbia",42,124,47,"2063596"
111,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",69,71,13,"2059224"
112,"spotify:track:1cSFlSBdpT4F5vb1frQ231","Taylor Swift","The Other Side Of The Door (Taylor’s Version)","Taylor Swift",112,-1,1,"2044603"
113,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",18,97,20,"2039614"
114,"spotify:track:0A1hoCfMLkiAgvhWkkucJa","Megan Thee Stallion","Body","300 Entertainment",13,72,21,"2011253"
115,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",5,81,72,"2006745"
116,"spotify:track:5hChuUMe5iHfjkXgzj1D4b","Mooski","Track Star","Capitol Records",89,89,4,"2006339"
117,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",9,85,41,"1995110"
118,"spotify:track:78p1rF7xx1snnaKxtUzBHn","YBN Nahmir, 21 Savage","Opp Stoppa (feat. 21 Savage)","Art@War/Atlantic Records",46,83,12,"1973071"
119,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",59,94,31,"1966862"
120,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Cactus Jack / Epic",8,93,224,"1955514"
121,"spotify:track:03ERnTvSV5fy8WAyvA4uNP","Kevin Gates","Big Gangsta","Bread Winners' Association",64,88,7,"1954839"
122,"spotify:track:2GiJYvgVaD2HtM8GqD9EgQ","BØRNS","Electric Love","UMGRI Interscope",44,82,42,"1952097"
123,"spotify:track:51A8eKvvZz9uydvIZ7xRSV","Taylor Swift","Superstar (Taylor’s Version)","Taylor Swift",123,-1,1,"1950667"
124,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",2,84,66,"1937825"
125,"spotify:track:7eX3um6NpOQKWJMGCi97XD","Lil Baby, EST Gee","Real As It Gets (feat. EST Gee)","Quality Control Music/Motown Records",29,92,6,"1932803"
126,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",102,102,37,"1889744"
127,"spotify:track:4FRW5Nza1Ym91BGV4nFWXI","Drake, Rick Ross","Lemon Pepper Freestyle (feat. Rick Ross)","OVO",3,68,6,"1876545"
128,"spotify:track:2ePtv8MlBO9nuuXABqAfEX","ElyOtto","SugarCrash!","Otto Dynamite/RCA Records",51,112,8,"1875348"
129,"spotify:track:11ZulcYY4lowvcQm4oe3VJ","Ashnikko, Princess Nokia","Slumber Party (feat. Princess Nokia)","Parlophone UK",120,120,3,"1869808"
130,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Glassnote Entertainment Group LLC",130,-1,1,"1867276"
131,"spotify:track:2mt1IqcFyY1zmYZT8Q3xw9","blackbear","hot girl bummer","Alamo",4,101,86,"1865989"
132,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",29,111,134,"1854641"
133,"spotify:track:6AGOKlMZWLCaEJGnaROtF9","Ritt Momney","Put Your Records On","Columbia",16,103,31,"1851497"
134,"spotify:track:3MK6OsCb4VJGdPxvXjW8Q9","BROCKHAMPTON, A$AP Rocky, A$AP Ferg","BANKROLL (feat. A$AP Rocky & A$AP Ferg)","Question Everything/RCA Records",134,-1,1,"1850721"
135,"spotify:track:472vIK1ldetTxRxG3ovaiY","Dan + Shay","Glad You Exist","Warner Music Nashville",64,99,6,"1849085"
136,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",14,74,22,"1848363"
137,"spotify:track:0uxSUdBrJy9Un0EYoBowng","Lil Uzi Vert","20 Min","Generation Now/Atlantic",93,108,62,"1842121"
138,"spotify:track:57VeLYXrvNxe8Vs18K2M9W","Jack Harlow, Big Sean","Way Out (feat. Big Sean)","Generation Now/Atlantic",24,95,18,"1835507"
139,"spotify:track:3w1WjD2zJqjBjDz5fwqQPJ","Jack Harlow","Tyler Herro","Generation Now/Atlantic",9,98,25,"1827733"
140,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",59,87,103,"1819437"
141,"spotify:track:4aarlAfLKVCTxUDNgbwhjH","Megan Thee Stallion, DaBaby","Cry Baby (feat. DaBaby)","300 Entertainment",36,91,19,"1801972"
142,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",18,110,57,"1788711"
143,"spotify:track:3JVTsvTldB6arHVlmxmTnM","24kGoldn, Future","Company (feat. Future)","Records/Columbia",134,134,3,"1775416"
144,"spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN","DaBaby","BOP","South Coast Music Group/Interscope Records",3,109,81,"1769893"
145,"spotify:track:0GO8y8jQk1PkHzS31d699N","GROUPLOVE","Tongue Tied","Canvasback/ATL",107,107,48,"1769795"
146,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",3,113,190,"1764000"
147,"spotify:track:3BGppswSnFNGUSFiJ6rj4n","Lil Tecca","Show Me Up","Galactic / Republic Records",147,-1,1,"1747197"
148,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",27,121,25,"1746854"
149,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",31,78,32,"1740630"
150,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",42,123,73,"1724502"
151,"spotify:track:0uRrG2jRR5tuifsYIJHEao","Morgan Wallen","Sand In My Boots","Big Loud / Republic",13,106,14,"1708322"
152,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",3,96,71,"1707925"
153,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",4,118,39,"1704077"
154,"spotify:track:5OELUCYgOHKFAvCERnAvfS","Morgan Wallen","More Than My Hometown","Big Loud / Republic",21,105,51,"1699707"
155,"spotify:track:1KixkQVDUHggZMU9dUobgm","Ava Max","My Head & My Heart","Atlantic Records",117,117,7,"1674286"
156,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",9,132,61,"1665575"
157,"spotify:track:5byWPNSh2hi0ULmDxBgLyV","Coi Leray, Pooh Shiesty","BIG PURR (Prrdd) (feat. Pooh Shiesty)","Republic Records",157,-1,1,"1662539"
158,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",2,138,64,"1661451"
159,"spotify:track:57RA3JGafJm5zRtKJiKPIm","Wallows, Clairo","Are You Bored Yet? (feat. Clairo)","Atlantic Records",70,129,48,"1659407"
160,"spotify:track:3S8jK1mGzQi24ilFb45DAZ","Justin Bieber, benny blanco","Lonely (with benny blanco)","RBMG/Def Jam",8,100,24,"1645357"
161,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",24,141,155,"1645079"
162,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",2,143,209,"1640063"
163,"spotify:track:1xqRKo0SDFDO5Jy8yEVD0X","DUSTY LOCANE","ROLLIN N CONTROLLIN FREESTYLE","95MM / EMPIRE",54,116,9,"1639494"
164,"spotify:track:6K4t31amVTZDgR3sKmwUJJ","Tame Impala","The Less I Know The Better","Universal Music Australia Pty. Ltd.",117,133,80,"1639262"
165,"spotify:track:2kS6td1yvmpNgZTt1q5pQq","Mother Mother","Hayloft","Last Gang",64,126,16,"1633953"
166,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",10,166,41,"1631362"
167,"spotify:track:6uFn47ACjqYkc0jADwEdj1","Polo G, Lil Tjay","Pop Out (feat. Lil Tjay)","Columbia",8,184,86,"1626765"
168,"spotify:track:43CIWpJaJHRcI4mUSjqgc2","Juice WRLD, Young Thug","Bad Boy (with Young Thug)","Grade A Productions/Interscope Records",3,115,13,"1626246"
169,"spotify:track:51pshtuYkgUQnt5huMPbKL","Mac Miller, Empire of the Sun","The Spins","Rostrum Records",135,135,7,"1621449"
170,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",1,140,115,"1618522"
171,"spotify:track:3Uo7WG0vmLQ07WB4BDwy7D","Taylor Swift","willow","Taylor Swift",1,145,18,"1611947"
172,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",61,130,142,"1605241"
173,"spotify:track:7E2C5rBLpCKwQlhJPVFBRS","Yung Bleu, Drake","You're Mines Still (feat. Drake)","Moon Boy University / EMPIRE",97,128,12,"1603796"
174,"spotify:track:26UxwWl9xCb83OynXELJcL","DaBaby","Masterpiece","South Coast Music Group/Interscope Records",63,131,13,"1603584"
175,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",20,139,47,"1600160"
176,"spotify:track:4obHzpwGrjoTuZh2DItEMZ","Morgan Wallen","7 Summers","Big Loud / Republic",3,125,35,"1589869"
177,"spotify:track:3QzAOrNlsabgbMwlZt7TAY","Mustard, Roddy Ricch","Ballin' (with Roddy Ricch)","10 Summers Records/Interscope Records",11,149,89,"1574851"
178,"spotify:track:3fqwjXwUGN6vbzIwvyFMhx","Chris Stapleton","Tennessee Whiskey","Mercury Nashville",144,144,18,"1573060"
179,"spotify:track:740gNyGWKk98gy8nJLhHrv","DMX","Slippin'","Def Jam Recordings",179,-1,1,"1572078"
180,"spotify:track:42lqBjPYlmL1EXpMDXvhSN","Morgan Wallen","Somebody’s Problem","Big Loud / Republic",4,127,21,"1565590"
181,"spotify:track:0lkQOB949M2gLyut86aJ1b","Cage The Elephant","Cigarette Daydreams","RCA Records Label",148,148,8,"1562272"
182,"spotify:track:527k23H0A4Q0UJN3vGs0Da","Don Toliver","After Party","We Run It Ent./Cactus Jack/Atlantic",13,159,53,"1560570"
183,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack/Epic",1,152,80,"1559072"
