rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
56,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",20,77,18,"2950341"
57,"spotify:track:1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year","Columbia",4,151,29,"2882032"
58,"spotify:track:40iJIUlhi6renaREYGeIDS","Drake, Travis Scott","Fair Trade (with Travis Scott)","OVO",3,67,12,"2880133"
59,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",1,75,33,"2875257"
60,"spotify:track:0lLdorYw7lVrJydTINhWdI","Michael Bublé","It's Beginning to Look a Lot like Christmas","143/Reprise",7,148,28,"2871105"
61,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",4,79,22,"2843659"
62,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",45,78,7,"2762500"
63,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",30,85,10,"2691272"
64,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",24,98,10,"2650687"
65,"spotify:track:0W6I02J9xcqK8MtSeosEXb","Doja Cat","Get Into It (Yuh)","Kemosabe Records/RCA Records",18,89,22,"2650401"
66,"spotify:track:4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)","CAPITOL CATALOG MKT (C92)",12,176,24,"2633936"
67,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",57,93,4,"2625302"
68,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",5,86,23,"2599328"
69,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",4,82,60,"2579435"
70,"spotify:track:6lzc0Al0zfZOIFsFvBS1ki","Taylor Swift","State Of Grace (Taylor's Version)","Taylor Swift",9,9,2,"2575798"
71,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",5,172,30,"2571326"
72,"spotify:track:0lnpnsrVaW9elGgRxpDCgE","Walker Hayes","Fancy Like","Monument Records",22,84,22,"2530572"
73,"spotify:track:4R67rQNSbbsR4TdUVOIdez","Travis Scott","ESCAPE PLAN","Cactus Jack/Epic",4,51,3,"2526587"
74,"spotify:track:6AtZLIzUINvExIUy4QhdjP","Taylor Swift","I Knew You Were Trouble (Taylor's Version)","Taylor Swift",10,10,2,"2501622"
75,"spotify:track:4cHKd6qPMR1TMx55KHlida","The Rare Occasions","Notion","Elektra (NEK)",75,109,6,"2499758"
76,"spotify:track:6pYNq0ZwpPVazKzsqpf0G8","Taylor Swift","The Very First Night (Taylor's Version) (From The Vault)","Taylor Swift",22,22,2,"2499165"
77,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",43,87,198,"2470073"
78,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,91,104,"2405898"
79,"spotify:track:3z6XUommYDWPHeFhmhhT6j","Taylor Swift","Message In A Bottle (Taylor's Version) (From The Vault)","Taylor Swift",20,20,2,"2399798"
80,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,122,186,"2318034"
81,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",5,88,5,"2285613"
82,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",2,97,38,"2270931"
83,"spotify:track:08SB2OtZkaliju77WYEKxk","Summer Walker, SZA","No Love (with SZA)","LVRN/Interscope Records",15,83,3,"2258720"
84,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",27,105,8,"2245954"
85,"spotify:track:0eu4C55hL6x29mmeAjytzC","Oliver Tree","Life Goes On","Atlantic Records",31,101,11,"2239851"
86,"spotify:track:7nc7mlSdWYeFom84zZ8Wr8","Cochise, $NOT","Tell Em","Columbia",26,103,26,"2239841"
87,"spotify:track:0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me","Universal Records",5,-1,28,"2233822"
88,"spotify:track:4OmFmE0fzcMG6g0Y8p4eSD","Taylor Swift","Better Man (Taylor's Version) (From The Vault)","Taylor Swift",15,15,2,"2223230"
89,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",31,95,31,"2212586"
90,"spotify:track:3yII7UwgLF6K5zW3xad3MP","Taylor Swift","22 (Taylor's Version)","Taylor Swift",13,13,2,"2188388"
91,"spotify:track:0uxSUdBrJy9Un0EYoBowng","Lil Uzi Vert","20 Min","Generation Now/Atlantic",67,107,94,"2188066"
92,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,117,46,"2172565"
93,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",2,112,34,"2166518"
94,"spotify:track:3S7HNKPakdwNEBFIVTL6dZ","Taylor Swift","Treacherous (Taylor's Version)","Taylor Swift",14,14,2,"2164906"
95,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",19,116,9,"2145677"
96,"spotify:track:5gZYpjakt37G3c58FKcQwJ","Trippie Redd, Playboi Carti","Miss The Rage","Homemade Projects / 10K Projects",4,106,29,"2143482"
97,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,110,162,"2139732"
98,"spotify:track:1z7LV5wkExwW8YJk0IrPUA","NLE Choppa, Polo G","Jumpin (feat. Polo G)","Warner Records",48,100,3,"2121348"
99,"spotify:track:4IQkfUsrwXol38VV3U7t7T","Taylor Swift, Ed Sheeran","Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault)","Taylor Swift",16,16,2,"2116936"
100,"spotify:track:6O5TrlFWTYvznd9fMC0VvU","Adele","When We Were Young","XL Recordings",35,121,7,"2100839"
101,"spotify:track:6dmXZ9B5HdFAyzHeTneYBK","ROSALÍA, The Weeknd","LA FAMA","Columbia",73,73,2,"2077880"
102,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",102,154,2,"2072346"
103,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",13,115,187,"2069618"
104,"spotify:track:37Nqx7iavZpotJSDXZWbJ3","Drake, Lil Baby","Girls Want Girls (with Lil Baby)","OVO",1,96,12,"2052429"
105,"spotify:track:5lAnYvAIkSDNXqfo7DyFUm","Doja Cat","Ain't Shit","Kemosabe Records/RCA Records",4,111,22,"2043898"
106,"spotify:track:4so0Wek9Ig1p6CRCHuINwW","Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra","White Christmas - 1947 Version","Geffen",23,70,24,"2026829"
107,"spotify:track:3qCeq0rWK67SoBDgFd2sId","José Feliciano","Feliz Navidad","RCA/BMG Heritage",11,-1,21,"2014509"
108,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,150,106,"1985097"
109,"spotify:track:5YqltLsjdqFtvqE7Nrysvs","Taylor Swift","We Are Never Ever Getting Back Together (Taylor's Version)","Taylor Swift",18,18,2,"1976193"
110,"spotify:track:4KDNRh9Oor80z3XIxdWlui","Young Thug, Drake, Travis Scott","Bubbly (with Drake & Travis Scott)","300 Entertainment/Atl",8,113,6,"1975120"
111,"spotify:track:135Lf4Q0CzlMNfOxbEUsLH","Benson Boone","GHOST TOWN","Night Street Records, Inc./Warner Records Inc.",65,119,5,"1968904"
112,"spotify:track:69AIpwGNLxr4qS1X5ynx60","Jordan Davis, Luke Bryan","Buy Dirt","MCA Nashville",83,164,15,"1958504"
113,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",23,125,69,"1948364"
114,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",72,127,69,"1941282"
115,"spotify:track:5lkpeJwmQKgY3bX2zChjxX","Adele","Someone Like You","XL Recordings",45,139,6,"1939780"
116,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,126,117,"1937379"
117,"spotify:track:4eL3XeuGaEoVT8ttDh3hwY","Gunna, Future","too easy","300 Entertainment",28,120,9,"1935740"
118,"spotify:track:3nOz1U41SZZ0N3fuUWr9nb","Emmy Meli","I AM WOMAN","Disruptor Records/Arista Records",118,-1,1,"1933208"
119,"spotify:track:6Hfu9sc7jvv6coyy2LlzBF","Kanye West","Hurricane","Rock The World/IDJ/Kanye LP7",1,104,13,"1925528"
120,"spotify:track:30QR0ndUdiiMQMA9g1PGCm","$uicideboy$","...And to Those I Love, Thanks for Sticking Around","G59 Records",37,118,35,"1911341"
121,"spotify:track:2ZXxRC6V6AXzMdbLQZMHSB","Lil Tecca","LOT OF ME","Galactic / Republic Records",65,138,10,"1900330"
122,"spotify:track:7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe","RBMG/Def Jam",15,-1,26,"1892674"
123,"spotify:track:4kKdvXD0ez7jp1296JmAts","Frank Sinatra, B. Swanson Quartet","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Columbia/Legacy",9,-1,25,"1891094"
124,"spotify:track:1Ov37jtRQ2YNAe8HzfczkL","Taylor Swift","Wildest Dreams (Taylor's Version)","Taylor Swift",20,92,10,"1889438"
125,"spotify:track:3T9BKc4kB7ukeNQrCqv6ZV","Meek Mill, Lil Durk, Lil Baby","Sharing Locations (feat. Lil Baby & Lil Durk)","MMG/Atlantic",26,129,13,"1887048"
126,"spotify:track:2JPLbjOn0wPCngEot2STUS","Bad Bunny","Yonaguni","Rimas Entertainment LLC",5,134,25,"1870109"
127,"spotify:track:3nAp4IvdMPPWEH9uuXFFV5","Kelly Clarkson","Underneath the Tree","RCA Records Label",8,-1,18,"1867217"
128,"spotify:track:2EBnvom1dTybtm75a3Xh1T","Tate McRae","feel like shit","RCA Records Label",99,99,2,"1864770"
129,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",5,140,31,"1862752"
130,"spotify:track:6IAZHEBUIGJ6NJKxxOBIEr","Adele","Rolling in the Deep","XL Recordings",54,173,5,"1860300"
131,"spotify:track:2vWBUC9djv6BtiGlmKiQaH","Yot Club","YKWIM?","yot club under exclusive license to Amuseio AB",63,124,21,"1851627"
132,"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","SZA","Good Days","Top Dawg Entertainment/RCA Records",1,132,48,"1839110"
133,"spotify:track:3jfZ9M23l0L7RxzYMTgBTv","Joy Again","Looking Out for You","Arista Records",77,130,10,"1827571"
134,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",1,141,72,"1823613"
135,"spotify:track:6G2xXQRSZlEzYsUEb3uvuR","Ivan Cornejo","Está Dañada","Manzana Records, Inc.",44,128,8,"1813645"
136,"spotify:track:2r9CbjYgFhtAmcFv1cSquB","Taylor Swift","I Almost Do (Taylor's Version)","Taylor Swift",21,21,2,"1810235"
137,"spotify:track:5gmkw2031VVIboYqPIjSWB","Young Dolph, G Herbo","1 Scale (feat. G Herbo)","Paper Route EMPIRE",137,-1,1,"1804675"
138,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",92,131,20,"1800130"
139,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",18,137,8,"1799914"
140,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",2,144,241,"1797044"
141,"spotify:track:71l8BEtJPXXlWbV6hhTHWK","Bruno Mars, Anderson .Paak, Silk Sonic","Skate","Aftermath Entertainment/Atlantic",17,53,7,"1794170"
142,"spotify:track:3oGVx9RBmiYGv5ZCecWLkx","Taylor Swift","Forever Winter (Taylor's Version) (From The Vault)","Taylor Swift",34,34,2,"1789752"
143,"spotify:track:32BeYxKPrig1LefHsC0Xuo","Billie Eilish","Happier Than Ever - Edit","Darkroom/Interscope Records",74,171,11,"1784792"
144,"spotify:track:77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas","Geffen",10,-1,24,"1780665"
145,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,177,44,"1768929"
146,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",9,145,42,"1763441"
147,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,155,36,"1759955"
148,"spotify:track:0v4z1tuZvn6LGknom9Qx7d","Taylor Swift","Babe (Taylor's Version) (From The Vault)","Taylor Swift",27,27,2,"1759453"
149,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",105,147,45,"1757109"
150,"spotify:track:0y6kdSRCVQhSsHSpWvTUm7","Taylor Swift, Gary Lightbody","The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version)","Taylor Swift",24,24,2,"1756467"
151,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",3,152,222,"1755472"
152,"spotify:track:0RYHqnmtNRfbYxP6Dn8Vse","siouxxie sixxsta","masquerade","Elektra (NEK)",83,133,7,"1753547"
153,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",29,142,166,"1737986"
154,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",2,174,52,"1736249"
155,"spotify:track:6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas","143/Reprise",16,-1,20,"1729393"
156,"spotify:track:7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride","Legacy Recordings",14,-1,17,"1728264"
157,"spotify:track:7eQj6r5PIdYKEIZjucBMcq","Taylor Swift","Stay Stay Stay (Taylor's Version)","Taylor Swift",25,25,2,"1727949"
158,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhayco","DÁKITI","Rimas Entertainment LLC",1,165,56,"1725916"
159,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",6,175,64,"1719422"
160,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",3,157,145,"1718245"
161,"spotify:track:3fqwjXwUGN6vbzIwvyFMhx","Chris Stapleton","Tennessee Whiskey","Mercury Nashville",135,-1,46,"1716264"
162,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",2,162,68,"1710450"
163,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",59,149,63,"1709337"
164,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",13,-1,17,"1702283"
165,"spotify:track:51pshtuYkgUQnt5huMPbKL","Mac Miller, Empire of the Sun","The Spins","Rostrum Records",91,169,39,"1701537"
166,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",1,153,72,"1700044"
167,"spotify:track:7qEUFOVcxRI19tbT68JcYK","Taylor Swift, Ed Sheeran","Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version)","Taylor Swift",26,26,2,"1685800"
168,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",55,161,21,"1680706"
169,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Cactus Jack / Epic",8,146,256,"1679103"
170,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",11,166,68,"1676551"
171,"spotify:track:7J4b3LVCIGO4CMBDFLPoP6","Taylor Swift","Holy Ground (Taylor's Version)","Taylor Swift",28,28,2,"1673737"
172,"spotify:track:4mIHgQ3ofK2RK34UdbqMbe","Key Glock","Ambition For Cash","Paper Route EMPIRE",154,180,3,"1671732"
173,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",59,193,135,"1651800"
174,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",74,168,38,"1639773"
175,"spotify:track:7CC6UbCs4iGsePSzFxYxNn","Kanye West","Moon","Rock The World/IDJ/Kanye LP7",6,143,13,"1639761"
176,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. NAV)","Internet Money Records / TenThousand Projects",1,184,67,"1633543"
177,"spotify:track:5JCoSi02qi3jJeHdZXMmR8","Olivia Rodrigo","favorite crime","Olivia Rodrigo PS",5,191,27,"1628506"
178,"spotify:track:0Fs9cdPDhptWEDJmiCbkEW","J. Cole, Cults, Amber Coffman","She Knows (feat. Amber Coffman & Cults)","Roc Nation LLC",74,179,17,"1627729"
179,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",4,178,41,"1626877"
180,"spotify:track:2yBb1CRq98SSWRuDSn36SZ","Kanye West, André 3000","Life Of The Party (with André 3000)","Getting Out Our Dreams II, LLC / Def Jam Recordings",159,159,2,"1625204"
181,"spotify:track:0DuWDLjriRPjDRoPgaCslY","Adele","Love In The Dark","XL Recordings",63,194,5,"1620162"
182,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,163,160,"1617121"
183,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",3,185,46,"1615847"
184,"spotify:track:2pXpURmn6zC5ZYDMms6fwa","Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","RCA Records Label",31,-1,21,"1614962"
