rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
44,"spotify:track:299lFlaAsNQdgbIZNPmIA0","Vince Guaraldi Trio","Christmas Time Is Here","Fantasy Records",39,44,17,"3130404"
45,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",23,55,21,"3120148"
46,"spotify:track:3QFInJAm9eyaho5vBzxInN","Baby Keem, Kendrick Lamar","family ties (with Kendrick Lamar)","Columbia",8,49,18,"3119666"
47,"spotify:track:4MrfQL4TYQXJBlZYpAHTuE","Dean Martin","Baby, It's Cold Outside","Capitol Records",45,45,19,"3050323"
48,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",34,38,11,"3040294"
49,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",8,58,16,"3029720"
50,"spotify:track:1SV1fxF65n9NhRHp3KlBuu","Paul McCartney","Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney Catalog",17,37,25,"3012244"
51,"spotify:track:34rzJNfTd5e9s3TICFMPD0","Vince Guaraldi Trio","O Tannenbaum","Craft Recordings",51,51,12,"3010305"
52,"spotify:track:6s2wpWPFPAgKg2LXxi1Oee","Bruce Springsteen","Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","NITRON concepts",42,42,10,"3004964"
53,"spotify:track:5xlS0QkVrSH7ssEbBgBzbM","The Beach Boys","Little Saint Nick - 1991 Remix","Capitol Records",47,47,16,"2987355"
54,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",45,61,12,"2978011"
55,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",19,66,71,"2939806"
56,"spotify:track:6f5ExP43esnvdKPddwKXJH","NEIKED, Mae Muller, Polo G","Better Days (NEIKED x Mae Muller x Polo G)","Capitol Records UK / EMI",6,69,11,"2891661"
57,"spotify:track:27RYrbL6S02LNVhDWVl38b","John Lennon, Yoko Ono","Happy Xmas (War Is Over) - Remastered 2010","EMI Catalogue",32,46,24,"2843734"
58,"spotify:track:1GQ3cCJMAhLqWARyVZWxnO","Bing Crosby, The Andrews Sisters","Mele Kalikimaka - Single Version","Geffen",53,53,12,"2842371"
59,"spotify:track:07MDkzWARZaLEdKxo6yArG","THE ANXIETY, WILLOW, Tyler Cole","Meet Me At Our Spot","MSFTSMusic / Roc Nation Records, LLC",10,63,19,"2825371"
60,"spotify:track:760jhRscwGbIIe1m1IIQpU","Jessica Darrow","Surface Pressure","Walt Disney Records",60,-1,1,"2763356"
61,"spotify:track:29TPjc8wxfz4XMn21O7VsZ","Playboi Carti","Sky","AWGE/Interscope Records",35,74,19,"2756582"
62,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",1,78,38,"2747027"
63,"spotify:track:0k1WUmIRnG3xU6fvvDVfRG","Drake, Future, Young Thug","Way 2 Sexy (with Future & Young Thug)","OVO",1,62,17,"2701372"
64,"spotify:track:1VuAamHM7P3VQQEXYGG3Uu","Nat King Cole","Joy To The World","CAPITOL CATALOG MKT (C92)",50,60,18,"2697079"
65,"spotify:track:1Wf14bTyb6UeKojy8ykPYm","Andy Williams","Happy Holiday / The Holiday Season","Columbia",54,54,5,"2696187"
66,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",3,65,22,"2694701"
67,"spotify:track:3PIDciSFdrQxSQSihim3hN","Mariah Carey","Christmas (Baby Please Come Home)","Columbia",48,48,17,"2675703"
68,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,82,40,"2602423"
69,"spotify:track:030mot3ZKR3oskfMsqDB2R","Judy Garland","Have Yourself A Merry Little Christmas","Geffen",58,64,21,"2600943"
70,"spotify:track:4XvcHTUfIlWfyJTRG0aqlo","Sleepy Hallow","2055","Winners Circle/RCA Records",8,85,28,"2598286"
71,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",3,77,32,"2571443"
72,"spotify:track:3lkYS3iMpWMVpaJ0yJAFrJ","The Jackson 5","I Saw Mommy Kissing Santa Claus","UNI/MOTOWN",55,70,13,"2540164"
73,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",7,88,27,"2533682"
74,"spotify:track:2Uiv8YvD3q63FGTUjkYvxT","Bing Crosby","Do You Hear What I Hear? - Remastered 2006","UME - Global Clearing House",48,72,21,"2521870"
75,"spotify:track:47otoIkhx3fkdivEXL5OB6","Burl Ives","Rudolph The Red-Nosed Reindeer","Geffen",71,71,16,"2500824"
76,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",43,86,203,"2499404"
77,"spotify:track:0QwKxajohg1rAMMmv1AWe1","Juice WRLD","Burn","Grade A Productions/Interscope Records",6,57,3,"2469794"
78,"spotify:track:7faDzZnZYqTyYThx2sbHVQ","Frank Sinatra","Mistletoe And Holly - Remastered 1999","Capitol Records",61,76,20,"2461442"
79,"spotify:track:7ACW7VpgoKmfM1sKo15UhX","Nardo Wick, G Herbo, Lil Durk, 21 Savage","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)","Flawless Ent./RCA Records",23,90,12,"2459934"
80,"spotify:track:00Blm7zeNqgYLPtW6zg8cj","Post Malone, The Weeknd","One Right Now (with The Weeknd)","Republic Records",1,83,8,"2459932"
81,"spotify:track:2quVkyLSVr5wX2QIhnexUt","Juice WRLD","Already Dead","Grade A Productions/Interscope Records",7,59,7,"2455471"
82,"spotify:track:0hvN2v6fAcB6xWyW7UaooA","Perry Como","(There's No Place Like) Home for the Holidays - 1959 Version","RCA Records Label",73,73,5,"2444317"
83,"spotify:track:7MSYSOobsombc1mbDWFxtD","Donny Hathaway","This Christmas","Rhino Atlantic",57,80,12,"2438635"
84,"spotify:track:2AaJeBEq3WLcfFW1y8svDf","Rod Wave","By Your Side","Alamo",75,84,5,"2377710"
85,"spotify:track:3QIoEi8Enr9uHffwInGIsC","Eagles","Please Come Home for Christmas - 2013 Remaster","Rhino/Elektra",81,81,6,"2328552"
86,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",4,96,65,"2326893"
87,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,102,167,"2323566"
88,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",4,92,27,"2310975"
89,"spotify:track:1cA4wEmLkKlttS6N89LbJh","Juice WRLD, Justin Bieber","Wandered To LA (with Justin Bieber)","Grade A Productions/Interscope Records",13,67,4,"2310967"
90,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,95,51,"2304460"
91,"spotify:track:0MmNrhvLcoWjo7AOr0vgka","Vince Guaraldi Trio","Linus And Lucy","Fantasy Records",91,93,2,"2296628"
92,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",20,94,23,"2273085"
93,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",4,100,15,"2249043"
94,"spotify:track:0W6I02J9xcqK8MtSeosEXb","Doja Cat","Get Into It (Yuh)","Kemosabe Records/RCA Records",18,98,27,"2235064"
95,"spotify:track:25leEEaz1gIpp7o21Fqyjo","Gene Autry","Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Columbia/Legacy",68,68,16,"2221063"
96,"spotify:track:6Tof6kPUc2a17GKaKz4IXz","Thurl Ravenscroft, Boris Karloff","You're A Mean One, Mr. Grinch","WaterTower Music",91,91,9,"2217479"
97,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,111,191,"2215742"
98,"spotify:track:0247StOpd3AkeBQzANX4Zf","Band Aid","Do They Know It's Christmas? - 1984 Version","EMI",19,79,26,"2208664"
99,"spotify:track:0z5HSQGWgnjdNvwbOmhB2w","Carpenters","Merry Christmas Darling - Remix","A&M",87,87,5,"2192550"
100,"spotify:track:2OQ6a4CfUeYskpTTgyawyJ","Gwen Stefani, Blake Shelton","You Make It Feel Like Christmas (feat. Blake Shelton)","UMGRI Interscope",75,75,6,"2177552"
101,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",2,105,39,"2175896"
102,"spotify:track:0uxSUdBrJy9Un0EYoBowng","Lil Uzi Vert","20 Min","Generation Now/Atlantic",67,116,99,"2155091"
103,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",24,121,15,"2139427"
104,"spotify:track:3Kkjo3cT83cw09VJyrLNwX","Adele","Oh My God","Columbia",3,101,6,"2136366"
105,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",31,129,36,"2123250"
106,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",13,124,192,"2114727"
107,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",2,115,43,"2102911"
108,"spotify:track:11Z7sdkpC5IaaydoIvDn74","Nat King Cole","Caroling, Caroling","CAPITOL CATALOG MKT (C92)",108,-1,1,"2056405"
109,"spotify:track:62l3NSQPUxvcwwzKUmysrE","Polo G","Bad Man (Smooth Criminal)","Columbia",23,109,7,"2044242"
110,"spotify:track:0aoUM0zcu0kCX7Cv7O939I","Ed Sheeran, Elton John","Merry Christmas","Atlantic Records UK",106,106,2,"2030369"
111,"spotify:track:3NqBxTOMCJ3zW9CIP51td4","Eslabon Armado, DannyLux","Jugaste y Sufrí","DEL Records",23,114,19,"2017951"
112,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,131,109,"2010447"
113,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",88,133,7,"2009307"
114,"spotify:track:40iJIUlhi6renaREYGeIDS","Drake, Travis Scott","Fair Trade (with Travis Scott)","OVO",3,119,17,"2002709"
115,"spotify:track:1V0qqWBbIWt8hlAjxTZedR","Stevie Wonder","What Christmas Means To Me","UNI/MOTOWN",89,89,7,"2002318"
116,"spotify:track:11iIikXxC6NP0Ma8vMD27x","Vundabar","Alien Blues","Gawk Records, under exclusive license to Amuseio AB",72,123,5,"1998946"
117,"spotify:track:06IdUbnrpRZ0IKI9IlO96I","Bing Crosby","God Rest Ye Merry Gentlemen","UME - Global Clearing House",117,149,2,"1993390"
118,"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","SZA","Good Days","Top Dawg Entertainment/RCA Records",1,122,53,"1958554"
119,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",30,136,15,"1944882"
120,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",23,140,74,"1939519"
121,"spotify:track:7nc7mlSdWYeFom84zZ8Wr8","Cochise, $NOT","Tell Em","Columbia",26,141,31,"1933509"
122,"spotify:track:0HYlVsZx8pLI2YoECmUQAd","Louis Armstrong, The Commanders","Cool Yule","UME - Global Clearing House",115,126,6,"1928301"
123,"spotify:track:2ncLdwTd8qzkxiJjlbiOgC","Kid Cudi","Mr. Rager","Kid Cudi/Universal Records",123,167,3,"1926875"
124,"spotify:track:0WSEq9Ko4kFPt8yo3ICd6T","Kanye West","Praise God","Rock The World/IDJ/Kanye LP7",7,120,18,"1922346"
125,"spotify:track:2vWBUC9djv6BtiGlmKiQaH","Yot Club","YKWIM?","yot club under exclusive license to Amuseio AB",63,146,26,"1921162"
126,"spotify:track:5gZYpjakt37G3c58FKcQwJ","Trippie Redd, Playboi Carti","Miss The Rage","Homemade Projects / 10K Projects",4,137,34,"1892810"
127,"spotify:track:7ehhnVu3JUWMaSJzY1zC4k","Bing Crosby, Carol Richards","Silver Bells","Geffen",127,128,4,"1888100"
128,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",92,147,25,"1884711"
129,"spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K","Sam Smith","Have Yourself A Merry Little Christmas","Capitol",58,104,15,"1867065"
130,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",5,139,28,"1861967"
131,"spotify:track:4ukUoXLuFzMixyZyabSGc4","Ella Fitzgerald","Sleigh Ride","Verve Reissues",112,112,5,"1860364"
132,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",132,158,4,"1859984"
133,"spotify:track:2n1xrggQtAGEV1AgzvooGB","Kay Starr","(Everybody's Waitin' For) The Man With The Bag - Remastered 1996","Capitol Records",132,132,3,"1851753"
134,"spotify:track:1LPSkqVhWVRUkKE03YUkpB","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",4,142,43,"1835491"
135,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",57,138,9,"1828669"
136,"spotify:track:0YWUHZPJVg4iujddsJDwhM","Britney Spears","My Only Wish (This Year)","Jive",113,113,4,"1826263"
137,"spotify:track:0lnpnsrVaW9elGgRxpDCgE","Walker Hayes","Fancy Like","Monument Records",22,153,27,"1812669"
138,"spotify:track:69AIpwGNLxr4qS1X5ynx60","Jordan Davis, Luke Bryan","Buy Dirt","MCA Nashville",83,145,19,"1804495"
139,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",105,152,50,"1791680"
140,"spotify:track:7DF8lvLdV3htIbuTWpc7lR","Juice WRLD, SUGA, BTS","Girl Of My Dreams (with SUGA of BTS)","Grade A Productions/Interscope Records",29,107,3,"1787646"
141,"spotify:track:2L9QLAhrvtP4EYg1lY0Tnw","Dean Martin","Rudolph The Red-Nosed Reindeer","Capitol Records",110,110,6,"1785232"
142,"spotify:track:3nOz1U41SZZ0N3fuUWr9nb","Emmy Meli","I AM WOMAN","Disruptor Records/Arista Records",97,143,6,"1783581"
143,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",19,176,14,"1779000"
144,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",59,173,68,"1763611"
145,"spotify:track:2O3MQ6H3gjrIWDcpeTrikT","Kelly Clarkson, Ariana Grande","Santa, Can’t You Hear Me","Atlantic Records",118,118,2,"1759806"
146,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",29,177,171,"1755398"
147,"spotify:track:15coTBAzEN1bOeipoNDZAR","*NSYNC","Merry Christmas, Happy Holidays","RCA Records Label",89,103,11,"1744508"
148,"spotify:track:6sBWmE23q6xQHlnEZ8jYPT","Elton John","Step Into Christmas - Remastered 1995","UMC (Universal Music Catalogue)",52,52,6,"1724403"
149,"spotify:track:474uVhyGgK5MtY9gMcDgGl","Rainbow Kitten Surprise","It's Called: Freefall","Elektra (NEK)",149,181,2,"1716022"
150,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,178,165,"1715923"
151,"spotify:track:4kTLpAbhuEGHAAdDjOIWaa","Kid Cudi, MGMT, Ratatat","Pursuit Of Happiness (Nightmare)","Kid Cudi/Universal Records",142,169,17,"1715395"
152,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",3,162,51,"1713319"
153,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",55,159,26,"1709558"
154,"spotify:track:6pVW5LRWgeLaHudxauOTJU","Daryl Hall & John Oates","Jingle Bell Rock - Daryl's Version","Legacy Recordings",100,125,10,"1707063"
155,"spotify:track:2BJSMvOGABRxokHKB0OI8i","Playboi Carti, Lil Uzi Vert","Shoota (feat. Lil Uzi Vert)","AWGE Label",27,186,43,"1706793"
156,"spotify:track:5lAnYvAIkSDNXqfo7DyFUm","Doja Cat","Ain't Shit","Kemosabe Records/RCA Records",4,150,27,"1701486"
157,"spotify:track:7uLFOXgLrS90tEYPO1DGXy","A Boogie Wit da Hoodie","Man in the Mirror","Highbridge the Label / Atlantic Records",72,144,3,"1695312"
158,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",1,187,77,"1692522"
159,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",1,172,77,"1688523"
160,"spotify:track:27qAMKrDdKEs8HDXcvR24R","Chris Rea","Driving Home for Christmas","Rhino",95,134,9,"1688222"
161,"spotify:track:0eu4C55hL6x29mmeAjytzC","Oliver Tree","Life Goes On","Atlantic Records",31,155,15,"1687875"
162,"spotify:track:2JPLbjOn0wPCngEot2STUS","Bad Bunny","Yonaguni","Rimas Entertainment LLC",5,156,30,"1682121"
163,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,183,122,"1679040"
164,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",72,174,74,"1677215"
165,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,182,49,"1673896"
166,"spotify:track:0v36cov6Z6aEV5ZgIlqZMk","Juice WRLD","Rockstar In His Prime","Grade A Productions/Interscope Records",22,108,3,"1671414"
167,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",3,189,150,"1664570"
168,"spotify:track:1WGmhglF1ghRiHsx4YUq86","Kodak Black","Love & War","Atlantic Records",168,-1,1,"1662889"
169,"spotify:track:5JCoSi02qi3jJeHdZXMmR8","Olivia Rodrigo","favorite crime","Olivia Rodrigo PS",5,168,32,"1650423"
170,"spotify:track:0sTlGEld0h8kIPZaKDYUf4","The Rare Occasions","Notion","Elektra (NEK)",75,163,11,"1649266"
171,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",9,180,47,"1647707"
172,"spotify:track:0H1zX27yxoDrsrQA1hk5Uq","Nat King Cole","O Come All Ye Faithful","CAPITOL CATALOG MKT (C92)",166,166,2,"1644175"
173,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",3,-1,226,"1640829"
174,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",2,190,246,"1623445"
175,"spotify:track:3jfZ9M23l0L7RxzYMTgBTv","Joy Again","Looking Out for You","Arista Records",77,198,15,"1621161"
176,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",5,197,36,"1618988"
177,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",59,-1,138,"1617883"
178,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",9,191,78,"1611571"
179,"spotify:track:51KCex2aoD4Ni2cRF5mFWe","Darlene Love","Winter Wonderland","Legacy Recordings",165,165,2,"1610387"
180,"spotify:track:09gysnJpfQ3ublBmJDfcEC","Amaarae, Kali Uchis, Moliy","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","0207 Def Jam",36,175,9,"1606481"
181,"spotify:track:0So2sgVa8aJiARPl2P29u2","SALES","Pope Is a Rockstar","SALES",123,148,3,"1606337"
182,"spotify:track:5R4Yrc2j4jw1itr4hKcN26","Juice WRLD, Polo G, Trippie Redd","Feline (with Polo G & Trippie Redd)","Grade A Productions/Interscope Records",18,130,3,"1606056"
183,"spotify:track:51pshtuYkgUQnt5huMPbKL","Mac Miller, Empire of the Sun","The Spins","Rostrum Records",91,171,44,"1593236"
