Number,Song Name,Artist Name
32,"

	
	
		
					Rumors		
	
","
	
	Lizzo Featuring Cardi B
"
33,"

	
	
		
					Leave Before You Love Me		
	
","
	
	Marshmello X Jonas Brothers
"
34,"

	
	
		
					Heartbreak Anniversary		
	
","
	
	Giveon
"
35,"

	
	
		
					Beggin'		
	
","
	
	Maneskin
"
36,"

	
	
		
					Pepas		
	
","
	
	Farruko
"
37,"

	
	
		
					Waves		
	
","
	
	Luke Bryan
"
38,"

	
	
		
					Happier Than Ever		
	
","
	
	Billie Eilish
"
39,"

	
	
		
					Traitor		
	
","
	
	Olivia Rodrigo
"
40,"

	
	
		
					Remote Control		
	
","
	
	Kanye West
"
41,"

	
	
		
					Forever After All		
	
","
	
	Luke Combs
"
42,"

	
	
		
					Heaven And Hell		
	
","
	
	Kanye West
"
43,"

	
	
		
					24		
	
","
	
	Kanye West
"
44,"

	
	
		
					Arcade		
	
","
	
	Duncan Laurence
"
45,"

	
	
		
					Things A Man Oughta Know		
	
","
	
	Lainey Wilson
"
46,"

	
	
		
					Thot Shit		
	
","
	
	Megan Thee Stallion
"
47,"

	
	
		
					Chasing After You		
	
","
	
	Ryan Hurd With Maren Morris
"
48,"

	
	
		
					Late At Night		
	
","
	
	Roddy Ricch
"
49,"

	
	
		
					Every Chance I Get		
	
","
	
	DJ Khaled Featuring Lil Baby & Lil Durk
"
50,"

	
	
		
					If I Didn't Love You		
	
","
	
	Jason Aldean & Carrie Underwood
"
51,"

	
	
		
					Country Again		
	
","
	
	Thomas Rhett
"
52,"

	
	
		
					Pure Souls		
	
","
	
	Kanye West
"
53,"

	
	
		
					No Child Left Behind		
	
","
	
	Kanye West
"
54,"

	
	
		
					Wockesha		
	
","
	
	Moneybagg Yo
"
55,"

	
	
		
					Cold Beer Calling My Name		
	
","
	
	Jameson Rodgers Featuring Luke Combs
"
56,"

	
	
		
					A-O-K		
	
","
	
	Tai Verdes
"
57,"

	
	
		
					Skate		
	
","
	
	Silk Sonic (Bruno Mars & Anderson .Paak)
"
58,"

	
	
		
					Donda		
	
","
	
	Kanye West
"
59,"

	
	
		
					Keep My Spirit Alive		
	
","
	
	Kanye West
"
60,"

	
	
		
					Whole Lotta Money		
	
","
	
	BIA Featuring Nicki Minaj
"
61,"

	
	
		
					Drinkin' Beer. Talkin' God. Amen.		
	
","
	
	Chase Rice Featuring Florida Georgia Line
"
62,"

	
	
		
					2055		
	
","
	
	Sleepy Hallow
"
63,"

	
	
		
					Jail Pt 2		
	
","
	
	Kanye West
"
64,"

	
	
		
					I Am Not A Woman, I'm A God		
	
","
	
	Halsey
"
65,"

	
	
		
					We Didn't Have Much		
	
","
	
	Justin Moore
"
66,"

	
	
		
					Love Again		
	
","
	
	Dua Lipa
"
67,"

	
	
		
					I Was On A Boat That Day		
	
","
	
	Old Dominion
"
68,"

	
	
		
					New Again		
	
","
	
	Kanye West
"
69,"

	
	
		
					Todo de Ti		
	
","
	
	Rauw Alejandro
"
70,"

	
	
		
					Lord I Need You		
	
","
	
	Kanye West
"
71,"

	
	
		
					Wild Side		
	
","
	
	Normani Featuring Cardi B
"
72,"

	
	
		
					Volvi		
	
","
	
	Aventura x Bad Bunny
"
73,"

	
	
		
					Yonaguni		
	
","
	
	Bad Bunny
"
74,"

	
	
		
					Gyalis		
	
","
	
	Capella Grey
"
75,"

	
	
		
					Memory		
	
","
	
	Kane Brown X blackbear
"
76,"

	
	
		
					Woman		
	
","
	
	Doja Cat
"
77,"

	
	
		
					Come To Life		
	
","
	
	Kanye West
"
78,"

	
	
		
					Memory I Don't Mess With		
	
","
	
	Lee Brice
"
79,"

	
	
		
					Drunk (And I Don't Wanna Go Home)		
	
","
	
	Elle King & Miranda Lambert
"
80,"

	
	
		
					Cold As You		
	
","
	
	Luke Combs
"
81,"

	
	
		
					Get Into It (Yuh)		
	
","
	
	Doja Cat
"
82,"

	
	
		
					You Time		
	
","
	
	Scotty McCreery
"
83,"

	
	
		
					Single Saturday Night		
	
","
	
	Cole Swindell
"
84,"

	
	
		
					Buy Dirt		
	
","
	
	Jordan Davis Featuring Luke Bryan
"
85,"

	
	
		
					Summer Of Love		
	
","
	
	Shawn Mendes & Tainy
"
86,"

	
	
		
					Motley Crew		
	
","
	
	Post Malone
"
87,"

	
	
		
					My Boy		
	
","
	
	Elvie Shane
"
88,"

	
	
		
					Ain't Shit		
	
","
	
	Doja Cat
"
89,"

	
	
		
					Don't Go Yet		
	
","
	
	Camila Cabello
"
90,"

	
	
		
					Tell The Vision		
	
","
	
	Kanye West
"
91,"

	
	
		
					You Should Probably Leave		
	
","
	
	Chris Stapleton
"
92,"

	
	
		
					Come Through		
	
","
	
	H.E.R. Featuring Chris Brown
"
93,"

	
	
		
					Thinking 'Bout You		
	
","
	
	Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
"
94,"

	
	
		
					Baddest		
	
","
	
	Yung Bleu, Chris Brown & 2 Chainz
"
95,"

	
	
		
					Knowing You		
	
","
	
	Kenny Chesney
"
96,"

	
	
		
					In Da Getto		
	
","
	
	J Balvin & Skrillex
"
97,"

	
	
		
					Brutal		
	
","
	
	Olivia Rodrigo
"
98,"

	
	
		
					AM		
	
","
	
	Nio Garcia X J Balvin X Bad Bunny
"
99,"

	
	
		
					Repeat It		
	
","
	
	Lil Tecca & Gunna
"
100,"

	
	
		
					Matt Hardy 999		
	
","
	
	Trippie Redd Featuring Juice WRLD
"
