title; rank; date; artist; chart
Tiroteo - Remix;23;25/07/2021;Marc Seguí, Rauw Alejandro, Pol Granch;viral50
Loverboy;24;25/07/2021;A-Wall;viral50
OK Cool (Bonus);25;25/07/2021;CEO Trayle;viral50
Welcome to the Internet;26;25/07/2021;Bo Burnham;viral50
Bad Habits;27;25/07/2021;Ed Sheeran;viral50
Antisocial 2;28;25/07/2021;BabySantana, Slump6s, Yung Fazo, Xhulooo, SSGKobe;viral50
Antisocial;29;25/07/2021;Slump6s, BabySantana;viral50
Spaceship;30;25/07/2021;evisu;viral50
Butterflies;31;25/07/2021;Fase Yoda;viral50
All Eyes On Me;32;25/07/2021;Bo Burnham;viral50
My Jesus;33;25/07/2021;Anne Wilson;viral50
2055;34;25/07/2021;Sleepy Hallow;viral50
Buy Dirt;35;25/07/2021;Jordan Davis, Luke Bryan;viral50
flowers & sex;36;25/07/2021;EMELINE, smle;viral50
After Dark;37;25/07/2021;Mr.Kitty;viral50
NUMB;38;25/07/2021;Chri$tian Gate$;viral50
Not Around;39;25/07/2021;Nova;viral50
SAME ENERGY;40;25/07/2021;The Kid LAROI;viral50
Love Tonight - Edit;41;25/07/2021;Shouse;viral50
Bezos II;42;25/07/2021;Bo Burnham;viral50
everything sucks;43;25/07/2021;vaultboy;viral50
Colt 45 (Country Remix);44;25/07/2021;Cooper Alan, Rvshvd;viral50
double take;45;25/07/2021;dhruv;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;46;25/07/2021;WILLOW;viral50
A-O-K;47;25/07/2021;Tai Verdes;viral50
Je te laisserai des mots;48;25/07/2021;Patrick Watson;viral50
Mónaco;49;25/07/2021;LAGOS, Danny Ocean;viral50
MMM MMM (feat. ATL Jacob);50;25/07/2021;Kali;viral50
Diamond in the rough;1;26/07/2021;Arik Ancelin;viral50
Smells Like Teen Spirit;2;26/07/2021;Malia J;viral50
FMRN;3;26/07/2021;Lilyisthatyou;viral50
Bezos I;4;26/07/2021;Bo Burnham;viral50
I Used to Care;5;26/07/2021;Louyah;viral50
Beggin';6;26/07/2021;Måneskin;viral50
Fancy Like;7;26/07/2021;Walker Hayes;viral50
Am I The Only One;8;26/07/2021;Aaron Lewis;viral50
Talk 2 Me;9;26/07/2021;Racki Diorr;viral50
My Potna Dem;10;26/07/2021;$ilkMoney;viral50
Beethoven;11;26/07/2021;Kenndog;viral50
County Line;12;26/07/2021;Chase Matthew;viral50
Duvet;13;26/07/2021;bôa;viral50
Pepas;14;26/07/2021;Farruko;viral50
rises the moon;15;26/07/2021;Liana Flores;viral50
I WANNA BE YOUR SLAVE;16;26/07/2021;Måneskin;viral50
GYALIS;17;26/07/2021;Capella Grey;viral50
Renegade (feat. Taylor Swift);18;26/07/2021;Big Red Machine;viral50
Ain't Shit;19;26/07/2021;Doja Cat;viral50
Ride the Lightning (717 Tapes);20;26/07/2021;Warren Zeiders;viral50
Passion;21;26/07/2021;PinkPantheress;viral50
As the World Caves In;22;26/07/2021;Sarah Cothran;viral50
Loverboy;23;26/07/2021;A-Wall;viral50
Touchable;24;26/07/2021;Remble;viral50
Love Tonight - David Guetta Remix Edit;25;26/07/2021;Shouse;viral50
Pears;26;26/07/2021;Weston Estate;viral50
OK Cool (Bonus);27;26/07/2021;CEO Trayle;viral50
Essence (feat. Tems);28;26/07/2021;WizKid;viral50
Pain;29;26/07/2021;PinkPantheress;viral50
Shit;30;26/07/2021;Bo Burnham;viral50
Tiroteo - Remix;31;26/07/2021;Marc Seguí, Rauw Alejandro, Pol Granch;viral50
in heat.;32;26/07/2021;Hentai Xander;viral50
Running Away;33;26/07/2021;VANO 3000, BADBADNOTGOOD, Samuel T. Herring;viral50
Antisocial 2;34;26/07/2021;BabySantana, Slump6s, Yung Fazo, Xhulooo, SSGKobe;viral50
All Eyes On Me - Song Only;35;26/07/2021;Bo Burnham;viral50
Antisocial;36;26/07/2021;Slump6s, BabySantana;viral50
SAME ENERGY;37;26/07/2021;The Kid LAROI;viral50
Welcome to the Internet;38;26/07/2021;Bo Burnham;viral50
2055;39;26/07/2021;Sleepy Hallow;viral50
Bad Habits;40;26/07/2021;Ed Sheeran;viral50
After Dark;41;26/07/2021;Mr.Kitty;viral50
Not Around;42;26/07/2021;Nova;viral50
All Eyes On Me;43;26/07/2021;Bo Burnham;viral50
double take;44;26/07/2021;dhruv;viral50
Love Tonight - Edit;45;26/07/2021;Shouse;viral50
Spaceship;46;26/07/2021;evisu;viral50
Buy Dirt;47;26/07/2021;Jordan Davis, Luke Bryan;viral50
flowers & sex;48;26/07/2021;EMELINE, smle;viral50
Je te laisserai des mots;49;26/07/2021;Patrick Watson;viral50
NUMB;50;26/07/2021;Chri$tian Gate$;viral50
Diamond in the rough;1;27/07/2021;Arik Ancelin;viral50
Smells Like Teen Spirit;2;27/07/2021;Malia J;viral50
FMRN;3;27/07/2021;Lilyisthatyou;viral50
I Used to Care;4;27/07/2021;Louyah;viral50
Bezos I;5;27/07/2021;Bo Burnham;viral50
Beggin';6;27/07/2021;Måneskin;viral50
Fancy Like;7;27/07/2021;Walker Hayes;viral50
Talk 2 Me;8;27/07/2021;Racki Diorr;viral50
Am I The Only One;9;27/07/2021;Aaron Lewis;viral50
My Potna Dem;10;27/07/2021;$ilkMoney;viral50
Beethoven;11;27/07/2021;Kenndog;viral50
County Line;12;27/07/2021;Chase Matthew;viral50
Pepas;13;27/07/2021;Farruko;viral50
Duvet;14;27/07/2021;bôa;viral50
rises the moon;15;27/07/2021;Liana Flores;viral50
GYALIS;16;27/07/2021;Capella Grey;viral50
I WANNA BE YOUR SLAVE;17;27/07/2021;Måneskin;viral50
Renegade (feat. Taylor Swift);18;27/07/2021;Big Red Machine;viral50
Passion;19;27/07/2021;PinkPantheress;viral50
Ride the Lightning (717 Tapes);20;27/07/2021;Warren Zeiders;viral50
Loverboy;21;27/07/2021;A-Wall;viral50
Ain't Shit;22;27/07/2021;Doja Cat;viral50
As the World Caves In;23;27/07/2021;Sarah Cothran;viral50
Pears;24;27/07/2021;Weston Estate;viral50
Love Tonight - David Guetta Remix Edit;25;27/07/2021;Shouse;viral50
Touchable;26;27/07/2021;Remble;viral50
Pain;27;27/07/2021;PinkPantheress;viral50
OK Cool (Bonus);28;27/07/2021;CEO Trayle;viral50
Essence (feat. Tems);29;27/07/2021;WizKid;viral50
Fahrradsattel;30;27/07/2021;Pisse;viral50
Tiroteo - Remix;31;27/07/2021;Marc Seguí, Rauw Alejandro, Pol Granch;viral50
in heat.;32;27/07/2021;Hentai Xander;viral50
Shit;33;27/07/2021;Bo Burnham;viral50
Antisocial 2;34;27/07/2021;BabySantana, Slump6s, Yung Fazo, Xhulooo, SSGKobe;viral50
Running Away;35;27/07/2021;VANO 3000, BADBADNOTGOOD, Samuel T. Herring;viral50
Antisocial;36;27/07/2021;Slump6s, BabySantana;viral50
SAME ENERGY;37;27/07/2021;The Kid LAROI;viral50
All Eyes On Me - Song Only;38;27/07/2021;Bo Burnham;viral50
2055;39;27/07/2021;Sleepy Hallow;viral50
Welcome to the Internet;40;27/07/2021;Bo Burnham;viral50
Bad Habits;41;27/07/2021;Ed Sheeran;viral50
double take;42;27/07/2021;dhruv;viral50
Not Around;43;27/07/2021;Nova;viral50
Love Tonight - Edit;44;27/07/2021;Shouse;viral50
After Dark;45;27/07/2021;Mr.Kitty;viral50
All Eyes On Me;46;27/07/2021;Bo Burnham;viral50
Buy Dirt;47;27/07/2021;Jordan Davis, Luke Bryan;viral50
Je te laisserai des mots;48;27/07/2021;Patrick Watson;viral50
NUMB;49;27/07/2021;Chri$tian Gate$;viral50
flowers & sex;50;27/07/2021;EMELINE, smle;viral50
Diamond in the rough;1;28/07/2021;Arik Ancelin;viral50
Smells Like Teen Spirit;2;28/07/2021;Malia J;viral50
FMRN;3;28/07/2021;Lilyisthatyou;viral50
Bezos I;4;28/07/2021;Bo Burnham;viral50
I Used to Care;5;28/07/2021;Louyah;viral50
Beggin';6;28/07/2021;Måneskin;viral50
Fancy Like;7;28/07/2021;Walker Hayes;viral50
Talk 2 Me;8;28/07/2021;Racki Diorr;viral50
I Miss The Rage - Majetso Remix;9;28/07/2021;Majetso Mixer, Mario Judah;viral50
Am I The Only One;10;28/07/2021;Aaron Lewis;viral50
My Potna Dem;11;28/07/2021;$ilkMoney;viral50
Beethoven;12;28/07/2021;Kenndog;viral50
County Line;13;28/07/2021;Chase Matthew;viral50
Pepas;14;28/07/2021;Farruko;viral50
Duvet;15;28/07/2021;bôa;viral50
GYALIS;16;28/07/2021;Capella Grey;viral50
rises the moon;17;28/07/2021;Liana Flores;viral50
I WANNA BE YOUR SLAVE;18;28/07/2021;Måneskin;viral50
Renegade (feat. Taylor Swift);19;28/07/2021;Big Red Machine;viral50
Passion;20;28/07/2021;PinkPantheress;viral50
Loverboy;21;28/07/2021;A-Wall;viral50
Ride the Lightning (717 Tapes);22;28/07/2021;Warren Zeiders;viral50
Pain;23;28/07/2021;PinkPantheress;viral50
Ain't Shit;24;28/07/2021;Doja Cat;viral50
Love Tonight - David Guetta Remix Edit;25;28/07/2021;Shouse;viral50
As the World Caves In;26;28/07/2021;Sarah Cothran;viral50
Touchable;27;28/07/2021;Remble;viral50
Pears;28;28/07/2021;Weston Estate;viral50
OK Cool (Bonus);29;28/07/2021;CEO Trayle;viral50
Essence (feat. Tems);30;28/07/2021;WizKid;viral50
Fahrradsattel;31;28/07/2021;Pisse;viral50
Tiroteo - Remix;32;28/07/2021;Marc Seguí, Rauw Alejandro, Pol Granch;viral50
in heat.;33;28/07/2021;Hentai Xander;viral50
SAME ENERGY;34;28/07/2021;The Kid LAROI;viral50
Shit;35;28/07/2021;Bo Burnham;viral50
Antisocial 2;36;28/07/2021;BabySantana, Slump6s, Yung Fazo, Xhulooo, SSGKobe;viral50
Antisocial;37;28/07/2021;Slump6s, BabySantana;viral50
Running Away;38;28/07/2021;VANO 3000, BADBADNOTGOOD, Samuel T. Herring;viral50
All Eyes On Me - Song Only;39;28/07/2021;Bo Burnham;viral50
2055;40;28/07/2021;Sleepy Hallow;viral50
double take;41;28/07/2021;dhruv;viral50
Welcome to the Internet;42;28/07/2021;Bo Burnham;viral50
Bad Habits;43;28/07/2021;Ed Sheeran;viral50
Not Around;44;28/07/2021;Nova;viral50
Love Tonight - Edit;45;28/07/2021;Shouse;viral50
Buy Dirt;46;28/07/2021;Jordan Davis, Luke Bryan;viral50
Je te laisserai des mots;47;28/07/2021;Patrick Watson;viral50
All Eyes On Me;48;28/07/2021;Bo Burnham;viral50
NUMB;49;28/07/2021;Chri$tian Gate$;viral50
After Dark;50;28/07/2021;Mr.Kitty;viral50
Diamond in the rough;1;29/07/2021;Arik Ancelin;viral50
Smells Like Teen Spirit;2;29/07/2021;Malia J;viral50
FMRN;3;29/07/2021;Lilyisthatyou;viral50
Bezos I;4;29/07/2021;Bo Burnham;viral50
Beggin';5;29/07/2021;Måneskin;viral50
Fancy Like;6;29/07/2021;Walker Hayes;viral50
I Used to Care;7;29/07/2021;Louyah;viral50
Everywhereigo;8;29/07/2021;Babyxsosa;viral50
I Miss The Rage - Majetso Remix;9;29/07/2021;Majetso Mixer, Mario Judah;viral50
Talk 2 Me;10;29/07/2021;Racki Diorr;viral50
Pepas;11;29/07/2021;Farruko;viral50
My Potna Dem;12;29/07/2021;$ilkMoney;viral50
Beethoven;13;29/07/2021;Kenndog;viral50
Duvet;14;29/07/2021;bôa;viral50
County Line;15;29/07/2021;Chase Matthew;viral50
GYALIS;16;29/07/2021;Capella Grey;viral50
Am I The Only One;17;29/07/2021;Aaron Lewis;viral50
I WANNA BE YOUR SLAVE;18;29/07/2021;Måneskin;viral50
rises the moon;19;29/07/2021;Liana Flores;viral50
Loverboy;20;29/07/2021;A-Wall;viral50
Passion;21;29/07/2021;PinkPantheress;viral50
Renegade (feat. Taylor Swift);22;29/07/2021;Big Red Machine;viral50
Pain;23;29/07/2021;PinkPantheress;viral50
Ride the Lightning (717 Tapes);24;29/07/2021;Warren Zeiders;viral50
Love Tonight - David Guetta Remix Edit;25;29/07/2021;Shouse;viral50
Ain't Shit;26;29/07/2021;Doja Cat;viral50
As the World Caves In;27;29/07/2021;Sarah Cothran;viral50
Touchable;28;29/07/2021;Remble;viral50
OK Cool (Bonus);29;29/07/2021;CEO Trayle;viral50
Essence (feat. Tems);30;29/07/2021;WizKid;viral50
Fahrradsattel;31;29/07/2021;Pisse;viral50
Tiroteo - Remix;32;29/07/2021;Marc Seguí, Rauw Alejandro, Pol Granch;viral50
Pears;33;29/07/2021;Weston Estate;viral50
in heat.;34;29/07/2021;Hentai Xander;viral50
SAME ENERGY;35;29/07/2021;The Kid LAROI;viral50
Antisocial;36;29/07/2021;Slump6s, BabySantana;viral50
Antisocial 2;37;29/07/2021;BabySantana, Slump6s, Yung Fazo, Xhulooo, SSGKobe;viral50
Shit;38;29/07/2021;Bo Burnham;viral50
double take;39;29/07/2021;dhruv;viral50
Running Away;40;29/07/2021;VANO 3000, BADBADNOTGOOD, Samuel T. Herring;viral50
2055;41;29/07/2021;Sleepy Hallow;viral50
All Eyes On Me - Song Only;42;29/07/2021;Bo Burnham;viral50
Welcome to the Internet;43;29/07/2021;Bo Burnham;viral50
Bad Habits;44;29/07/2021;Ed Sheeran;viral50
Love Tonight - Edit;45;29/07/2021;Shouse;viral50
Not Around;46;29/07/2021;Nova;viral50
Je te laisserai des mots;47;29/07/2021;Patrick Watson;viral50
Buy Dirt;48;29/07/2021;Jordan Davis, Luke Bryan;viral50
NUMB;49;29/07/2021;Chri$tian Gate$;viral50
All Eyes On Me;50;29/07/2021;Bo Burnham;viral50
Diamond in the rough;1;30/07/2021;Arik Ancelin;viral50
FVN!;2;30/07/2021;LVL1;viral50
Smells Like Teen Spirit;3;30/07/2021;Malia J;viral50
FMRN;4;30/07/2021;Lilyisthatyou;viral50
Everywhereigo;5;30/07/2021;Babyxsosa;viral50
Bezos I;6;30/07/2021;Bo Burnham;viral50
Beggin';7;30/07/2021;Måneskin;viral50
Fancy Like;8;30/07/2021;Walker Hayes;viral50
I Used to Care;9;30/07/2021;Louyah;viral50
I Miss The Rage - Majetso Remix;10;30/07/2021;Majetso Mixer, Mario Judah;viral50
Talk 2 Me;11;30/07/2021;Racki Diorr;viral50
Beethoven;12;30/07/2021;Kenndog;viral50
Pepas;13;30/07/2021;Farruko;viral50
Duvet;14;30/07/2021;bôa;viral50
My Potna Dem;15;30/07/2021;$ilkMoney;viral50
County Line;16;30/07/2021;Chase Matthew;viral50
GYALIS;17;30/07/2021;Capella Grey;viral50
rises the moon;18;30/07/2021;Liana Flores;viral50
I WANNA BE YOUR SLAVE;19;30/07/2021;Måneskin;viral50
Passion;20;30/07/2021;PinkPantheress;viral50
Loverboy;21;30/07/2021;A-Wall;viral50
Am I The Only One;22;30/07/2021;Aaron Lewis;viral50
Pain;23;30/07/2021;PinkPantheress;viral50
Love Tonight - David Guetta Remix Edit;24;30/07/2021;Shouse;viral50
Ride the Lightning (717 Tapes);25;30/07/2021;Warren Zeiders;viral50
Renegade (feat. Taylor Swift);26;30/07/2021;Big Red Machine;viral50
Ain't Shit;27;30/07/2021;Doja Cat;viral50
As the World Caves In;28;30/07/2021;Sarah Cothran;viral50
OK Cool (Bonus);29;30/07/2021;CEO Trayle;viral50
Touchable;30;30/07/2021;Remble;viral50
Tiroteo - Remix;31;30/07/2021;Marc Seguí, Rauw Alejandro, Pol Granch;viral50
Fahrradsattel;32;30/07/2021;Pisse;viral50
in heat.;33;30/07/2021;Hentai Xander;viral50
Essence (feat. Tems);34;30/07/2021;WizKid;viral50
Antisocial;35;30/07/2021;Slump6s, BabySantana;viral50
Pears;36;30/07/2021;Weston Estate;viral50
double take;37;30/07/2021;dhruv;viral50
Antisocial 2;38;30/07/2021;BabySantana, Slump6s, Yung Fazo, Xhulooo, SSGKobe;viral50
Love Tonight - Edit;39;30/07/2021;Shouse;viral50
Shit;40;30/07/2021;Bo Burnham;viral50
2055;41;30/07/2021;Sleepy Hallow;viral50
Running Away;42;30/07/2021;VANO 3000, BADBADNOTGOOD, Samuel T. Herring;viral50
All Eyes On Me - Song Only;43;30/07/2021;Bo Burnham;viral50
Welcome to the Internet;44;30/07/2021;Bo Burnham;viral50
Headshots (4r Da Locals);45;30/07/2021;Isaiah Rashad;viral50
Bad Habits;46;30/07/2021;Ed Sheeran;viral50
Not Around;47;30/07/2021;Nova;viral50
SAME ENERGY;48;30/07/2021;The Kid LAROI;viral50
Je te laisserai des mots;49;30/07/2021;Patrick Watson;viral50
Buy Dirt;50;30/07/2021;Jordan Davis, Luke Bryan;viral50
Diamond in the rough;1;31/07/2021;Arik Ancelin;viral50
FVN!;2;31/07/2021;LVL1;viral50
FMRN;3;31/07/2021;Lilyisthatyou;viral50
Smells Like Teen Spirit;4;31/07/2021;Malia J;viral50
Everywhereigo;5;31/07/2021;Babyxsosa;viral50
Beggin';6;31/07/2021;Måneskin;viral50
Bezos I;7;31/07/2021;Bo Burnham;viral50
Fancy Like;8;31/07/2021;Walker Hayes;viral50
I Used to Care;9;31/07/2021;Louyah;viral50
I Miss The Rage - Majetso Remix;10;31/07/2021;Majetso Mixer, Mario Judah;viral50
Talk 2 Me;11;31/07/2021;Racki Diorr;viral50
Duvet;12;31/07/2021;bôa;viral50
Pepas;13;31/07/2021;Farruko;viral50
Beethoven;14;31/07/2021;Kenndog;viral50
GYALIS;15;31/07/2021;Capella Grey;viral50
My Potna Dem;16;31/07/2021;$ilkMoney;viral50
County Line;17;31/07/2021;Chase Matthew;viral50
I WANNA BE YOUR SLAVE;18;31/07/2021;Måneskin;viral50
rises the moon;19;31/07/2021;Liana Flores;viral50
Pain;20;31/07/2021;PinkPantheress;viral50
Passion;21;31/07/2021;PinkPantheress;viral50
Loverboy;22;31/07/2021;A-Wall;viral50
Am I The Only One;23;31/07/2021;Aaron Lewis;viral50
Love Tonight - David Guetta Remix Edit;24;31/07/2021;Shouse;viral50
Ride the Lightning - 717 Tapes;25;31/07/2021;Warren Zeiders;viral50
Ain't Shit;26;31/07/2021;Doja Cat;viral50
Renegade (feat. Taylor Swift);27;31/07/2021;Big Red Machine;viral50
As the World Caves In;28;31/07/2021;Sarah Cothran;viral50
Love Tonight - Edit;29;31/07/2021;Shouse;viral50
Tiroteo - Remix;30;31/07/2021;Marc Seguí, Rauw Alejandro, Pol Granch;viral50
Touchable;31;31/07/2021;Remble;viral50
OK Cool (Bonus);32;31/07/2021;CEO Trayle;viral50
Fahrradsattel;33;31/07/2021;Pisse;viral50
Antisocial;34;31/07/2021;Slump6s, BabySantana;viral50
in heat.;35;31/07/2021;Hentai Xander;viral50
Essence (feat. Tems);36;31/07/2021;WizKid;viral50
double take;37;31/07/2021;dhruv;viral50
Pears;38;31/07/2021;Weston Estate;viral50
Headshots (4r Da Locals);39;31/07/2021;Isaiah Rashad;viral50
Antisocial 2;40;31/07/2021;BabySantana, Slump6s, Yung Fazo, Xhulooo, SSGKobe;viral50
2055;41;31/07/2021;Sleepy Hallow;viral50
Shit;42;31/07/2021;Bo Burnham;viral50
Running Away;43;31/07/2021;VANO 3000, BADBADNOTGOOD, Samuel T. Herring;viral50
All Eyes On Me - Song Only;44;31/07/2021;Bo Burnham;viral50
Welcome to the Internet;45;31/07/2021;Bo Burnham;viral50
Bad Habits;46;31/07/2021;Ed Sheeran;viral50
Not Around;47;31/07/2021;Nova;viral50
Buy Dirt;48;31/07/2021;Jordan Davis, Luke Bryan;viral50
Mónaco;49;31/07/2021;LAGOS, Danny Ocean;viral50
Je te laisserai des mots;50;31/07/2021;Patrick Watson;viral50
