title; rank; date; artist; chart
Dior;189;29/06/2021;Pop Smoke;top200
EARFQUAKE;190;29/06/2021;Tyler, The Creator;top200
Ric Flair Drip (& Metro Boomin);191;29/06/2021;Offset;top200
Drip Too Hard (Lil Baby & Gunna);192;29/06/2021;Lil Baby;top200
Don't Stop Believin';193;29/06/2021;Journey;top200
More Than My Hometown;194;29/06/2021;Morgan Wallen;top200
Godzilla (feat. Juice WRLD);195;29/06/2021;Eminem;top200
The Hills;196;29/06/2021;The Weeknd;top200
Tennessee Whiskey;197;29/06/2021;Chris Stapleton;top200
Bandit (with YoungBoy Never Broke Again);198;29/06/2021;Juice WRLD;top200
The Good Ones;199;29/06/2021;Gabby Barrett;top200
505;200;29/06/2021;Arctic Monkeys;top200
good 4 u;1;30/06/2021;Olivia Rodrigo;top200
Kiss Me More (feat. SZA);2;30/06/2021;Doja Cat;top200
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign);3;30/06/2021;Tyler, The Creator;top200
You Right;4;30/06/2021;Doja Cat, The Weeknd;top200
deja vu;5;30/06/2021;Olivia Rodrigo;top200
RAPSTAR;6;30/06/2021;Polo G;top200
Levitating (feat. DaBaby);7;30/06/2021;Dua Lipa;top200
traitor;8;30/06/2021;Olivia Rodrigo;top200
MONTERO (Call Me By Your Name);9;30/06/2021;Lil Nas X;top200
Bad Habits;10;30/06/2021;Ed Sheeran;top200
Thot Shit;11;30/06/2021;Megan Thee Stallion;top200
Wants and Needs (feat. Lil Baby);12;30/06/2021;Drake;top200
Ain't Shit;13;30/06/2021;Doja Cat;top200
Beggin';14;30/06/2021;Måneskin;top200
Heat Waves;15;30/06/2021;Glass Animals;top200
favorite crime;16;30/06/2021;Olivia Rodrigo;top200
Yonaguni;17;30/06/2021;Bad Bunny;top200
happier;18;30/06/2021;Olivia Rodrigo;top200
Peaches (feat. Daniel Caesar & Giveon);19;30/06/2021;Justin Bieber;top200
Todo De Ti;20;30/06/2021;Rauw Alejandro;top200
brutal;21;30/06/2021;Olivia Rodrigo;top200
JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams);22;30/06/2021;Tyler, The Creator;top200
drivers license;23;30/06/2021;Olivia Rodrigo;top200
Need To Know;24;30/06/2021;Doja Cat;top200
t r a n s p a r e n t s o u l feat. Travis Barker;25;30/06/2021;WILLOW;top200
LUMBERJACK;26;30/06/2021;Tyler, The Creator;top200
Save Your Tears (with Ariana Grande) (Remix);27;30/06/2021;The Weeknd;top200
Astronaut In The Ocean;28;30/06/2021;Masked Wolf;top200
Lemonade (feat. Gunna & Don Toliver & NAV);29;30/06/2021;Tyler, The Creator;top200
Leave The Door Open;30;30/06/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
jealousy jealousy;31;30/06/2021;Olivia Rodrigo;top200
Butter;32;30/06/2021;BTS;top200
Red Light Green Light;33;30/06/2021;DaBaby;top200
Heartbreak Anniversary;34;30/06/2021;Giveon;top200
HOT WIND BLOWS (feat. Lil Wayne);35;30/06/2021;Tyler, The Creator;top200
I Don't Do Drugs (feat. Ariana Grande);36;30/06/2021;Doja Cat;top200
All Eyes On Me;37;30/06/2021;Bo Burnham;top200
Miss The Rage (feat. Playboi Carti);38;30/06/2021;Trippie Redd;top200
Beautiful Mistakes (feat. Megan Thee Stallion);39;30/06/2021;Maroon 5;top200
enough for you;40;30/06/2021;Olivia Rodrigo;top200
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues);41;30/06/2021;Tyler, The Creator;top200
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);42;30/06/2021;DJ Khaled;top200
Late At Night;43;30/06/2021;Roddy Ricch;top200
Tell Em;44;30/06/2021;Cochise, $NOT;top200
Ball If I Want To;45;30/06/2021;DaBaby;top200
Blinding Lights;46;30/06/2021;The Weeknd;top200
CORSO;47;30/06/2021;Tyler, The Creator;top200
Best Friend (feat. Doja Cat);48;30/06/2021;Saweetie;top200
Up;49;30/06/2021;Cardi B;top200
1 step forward 3 steps back;50;30/06/2021;Olivia Rodrigo;top200
Leave Before You Love Me (with Jonas Brothers);51;30/06/2021;Marshmello;top200
Build a Bitch;52;30/06/2021;Bella Poarch;top200
Get Into It (Yuh);53;30/06/2021;Doja Cat;top200
Having Our Way (feat. Drake);54;30/06/2021;Migos;top200
Lil Bit;55;30/06/2021;Nelly, Florida Georgia Line;top200
telepatía;56;30/06/2021;Kali Uchis;top200
RUNITUP (feat. Teezo Touchdown);57;30/06/2021;Tyler, The Creator;top200
m y . l i f e (with 21 Savage & Morray);58;30/06/2021;J. Cole;top200
my ex's best friend (with blackbear);59;30/06/2021;Machine Gun Kelly;top200
MASSA;60;30/06/2021;Tyler, The Creator;top200
Freaks;61;30/06/2021;Surf Curse;top200
AM Remix;62;30/06/2021;Nio Garcia, J Balvin, Bad Bunny;top200
Sweater Weather;63;30/06/2021;The Neighbourhood;top200
DÁKITI;64;30/06/2021;Bad Bunny, Jhay Cortez;top200
Good Days;65;30/06/2021;SZA;top200
Welcome to the Internet;66;30/06/2021;Bo Burnham;top200
p r i d e . i s . t h e . d e v i l (with Lil Baby);67;30/06/2021;J. Cole;top200
SIR BAUDELAIRE (feat. DJ Drama);68;30/06/2021;Tyler, The Creator;top200
Mood (feat. iann dior);69;30/06/2021;24kGoldn;top200
Martin & Gina;70;30/06/2021;Polo G;top200
Forever After All;71;30/06/2021;Luke Combs;top200
Streets;72;30/06/2021;Doja Cat;top200
Solid (feat. Drake);73;30/06/2021;Young Stoner Life, Young Thug, Gunna;top200
Watermelon Sugar;74;30/06/2021;Harry Styles;top200
hope ur ok;75;30/06/2021;Olivia Rodrigo;top200
Woman;76;30/06/2021;Doja Cat;top200
Never Left;77;30/06/2021;Lil Tecca;top200
GANG GANG (with Lil Wayne);78;30/06/2021;Polo G;top200
Ramen & OJ;79;30/06/2021;Joyner Lucas, Lil Baby;top200
His & Hers (feat. Don Toliver & Lil Uzi Vert & Gunna);80;30/06/2021;Internet Money;top200
Calling My Phone;81;30/06/2021;Lil Tjay, 6LACK;top200
Circles;82;30/06/2021;Post Malone;top200
Sunflower - Spider-Man: Into the Spider-Verse;83;30/06/2021;Post Malone, Swae Lee;top200
I WANNA BE YOUR SLAVE;84;30/06/2021;Måneskin;top200
MANIFESTO (feat. Domo Genesis);85;30/06/2021;Tyler, The Creator;top200
WITHOUT YOU;86;30/06/2021;The Kid LAROI;top200
Wockesha;87;30/06/2021;Moneybagg Yo;top200
Lost Cause;88;30/06/2021;Billie Eilish;top200
Solar Power;89;30/06/2021;Lorde;top200
4 Da Gang (with Roddy Ricch);90;30/06/2021;42 Dugg;top200
No Role Modelz;91;30/06/2021;J. Cole;top200
ROCKSTAR (feat. Roddy Ricch);92;30/06/2021;DaBaby;top200
WHOLE LOTTA MONEY;93;30/06/2021;BIA;top200
No Return (with The Kid LAROI & Lil Durk);94;30/06/2021;Polo G;top200
All Girls Are The Same;95;30/06/2021;Juice WRLD;top200
WILSHIRE;96;30/06/2021;Tyler, The Creator;top200
Lemonade (feat. Gunna & Don Toliver & NAV);97;30/06/2021;Internet Money;top200
Straightenin;98;30/06/2021;Migos;top200
Hats Off (feat. Travis Scott);99;30/06/2021;Lil Baby, Lil Durk;top200
Goosebumps - Remix;100;30/06/2021;Travis Scott, HVME;top200
Headshot (feat. Polo G & Fivio Foreign);101;30/06/2021;Lil Tjay;top200
Been Like This;102;30/06/2021;Doja Cat;top200
RISE! (feat. DAISY WORLD);103;30/06/2021;Tyler, The Creator;top200
The Spins;104;30/06/2021;Mac Miller;top200
Hold On;105;30/06/2021;Justin Bieber;top200
Lucid Dreams;106;30/06/2021;Juice WRLD;top200
For The Night (feat. Lil Baby & DaBaby);107;30/06/2021;Pop Smoke;top200
Laugh Now Cry Later (feat. Lil Durk);108;30/06/2021;Drake;top200
Save Your Tears;109;30/06/2021;The Weeknd;top200
What’s Next;110;30/06/2021;Drake;top200
Options (feat. JID);111;30/06/2021;Doja Cat;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;112;30/06/2021;Jack Harlow;top200
Wishing Well;113;30/06/2021;Juice WRLD;top200
Come & Go (with Marshmello);114;30/06/2021;Juice WRLD;top200
Back In Blood (feat. Lil Durk);115;30/06/2021;Pooh Shiesty;top200
Dinero;116;30/06/2021;Trinidad Cardona;top200
Dreams - 2004 Remaster;117;30/06/2021;Fleetwood Mac;top200
We're Good;118;30/06/2021;Dua Lipa;top200
Qué Más Pues?;119;30/06/2021;J Balvin, Maria Becerra;top200
Payday (feat. Young Thug);120;30/06/2021;Doja Cat;top200
Look Who’s Inside Again;121;30/06/2021;Bo Burnham;top200
Daddy Issues;122;30/06/2021;The Neighbourhood;top200
Naked;123;30/06/2021;Doja Cat;top200
34+35;124;30/06/2021;Ariana Grande;top200
WAP (feat. Megan Thee Stallion);125;30/06/2021;Cardi B;top200
2055;126;30/06/2021;Sleepy Hallow;top200
As the World Caves In;127;30/06/2021;Sarah Cothran;top200
Mr. Brightside;128;30/06/2021;The Killers;top200
Love To Dream;129;30/06/2021;Doja Cat;top200
What You Know Bout Love;130;30/06/2021;Pop Smoke;top200
Robbery;131;30/06/2021;Juice WRLD;top200
Run It Up (feat. Offset & Moneybagg Yo);132;30/06/2021;Lil Tjay;top200
Blueberry Faygo;133;30/06/2021;Lil Mosey;top200
Someone You Loved;134;30/06/2021;Lewis Capaldi;top200
A-O-K;135;30/06/2021;Tai Verdes;top200
Bezos I;136;30/06/2021;Bo Burnham;top200
Electric Love;137;30/06/2021;BØRNS;top200
20 Min;138;30/06/2021;Lil Uzi Vert;top200
Don't Start Now;139;30/06/2021;Dua Lipa;top200
Outside (Better Days);140;30/06/2021;Blueface, Og Bobby Billions;top200
I Quit Drinking;141;30/06/2021;Kelsea Ballerini, LANY;top200
Modern Day;142;30/06/2021;Migos;top200
goosebumps;143;30/06/2021;Travis Scott;top200
you broke me first;144;30/06/2021;Tate McRae;top200
Famous Friends;145;30/06/2021;Chris Young, Kane Brown;top200
Whiskey Glasses;146;30/06/2021;Morgan Wallen;top200
Shit;147;30/06/2021;Bo Burnham;top200
Talking to the Moon;148;30/06/2021;Bruno Mars;top200
Ski;149;30/06/2021;Young Stoner Life, Young Thug, Gunna;top200
The Box;150;30/06/2021;Roddy Ricch;top200
Cigarette Daydreams;151;30/06/2021;Cage The Elephant;top200
Tongue Tied;152;30/06/2021;Grouplove;top200
Wave of You;153;30/06/2021;Surfaces;top200
Goodbye;154;30/06/2021;Bo Burnham;top200
Chasing After You (with Maren Morris);155;30/06/2021;Ryan Hurd;top200
Heartbreak Anthem (with David Guetta & Little Mix);156;30/06/2021;Galantis;top200
Heather;157;30/06/2021;Conan Gray;top200
Life Is Good (feat. Drake);158;30/06/2021;Future;top200
Jocelyn Flores;159;30/06/2021;XXXTENTACION;top200
Fancy Like;160;30/06/2021;Walker Hayes;top200
positions;161;30/06/2021;Ariana Grande;top200
hot girl bummer;162;30/06/2021;blackbear;top200
Arcade;163;30/06/2021;Duncan Laurence;top200
SAFARI;164;30/06/2021;Tyler, The Creator;top200
Misery Business;165;30/06/2021;Paramore;top200
Wasted On You;166;30/06/2021;Morgan Wallen;top200
See You Again (feat. Kali Uchis);167;30/06/2021;Tyler, The Creator;top200
XO Tour Llif3;168;30/06/2021;Lil Uzi Vert;top200
Dynamite;169;30/06/2021;BTS;top200
The Less I Know The Better;170;30/06/2021;Tame Impala;top200
Beautiful Crazy;171;30/06/2021;Luke Combs;top200
Knock Knock;172;30/06/2021;SoFaygo;top200
Before You Go;173;30/06/2021;Lewis Capaldi;top200
Everybody Talks;174;30/06/2021;Neon Trees;top200
21;175;30/06/2021;Polo G;top200
SLOW DANCING IN THE DARK;176;30/06/2021;Joji;top200
working;177;30/06/2021;Tate McRae, Khalid;top200
Don't Stop Believin';178;30/06/2021;Journey;top200
YKWIM?;179;30/06/2021;Yot Club;top200
Tennessee Whiskey;180;30/06/2021;Chris Stapleton;top200
Washing Machine Heart;181;30/06/2021;Mitski;top200
Drip Too Hard (Lil Baby & Gunna);182;30/06/2021;Lil Baby;top200
a m a r i;183;30/06/2021;J. Cole;top200
Ric Flair Drip (& Metro Boomin);184;30/06/2021;Offset;top200
More Than My Hometown;185;30/06/2021;Morgan Wallen;top200
Godzilla (feat. Juice WRLD);186;30/06/2021;Eminem;top200
As the World Caves In;187;30/06/2021;Matt Maltese;top200
Dior;188;30/06/2021;Pop Smoke;top200
The Hills;189;30/06/2021;The Weeknd;top200
EARFQUAKE;190;30/06/2021;Tyler, The Creator;top200
The Good Ones;191;30/06/2021;Gabby Barrett;top200
Dick (feat. Doja Cat);192;30/06/2021;StarBoi3;top200
Bandit (with YoungBoy Never Broke Again);193;30/06/2021;Juice WRLD;top200
Glad You Exist;194;30/06/2021;Dan + Shay;top200
2/Catorce;195;30/06/2021;Rauw Alejandro, Mr. Naisgai;top200
Masterpiece;196;30/06/2021;DaBaby;top200
Chicken Fried;197;30/06/2021;Zac Brown Band;top200
Alone;198;30/06/2021;Doja Cat;top200
Get You (feat. Kali Uchis);199;30/06/2021;Daniel Caesar;top200
MIDDLE CHILD;200;30/06/2021;J. Cole;top200
