title; rank; date; artist; chart
Tampa;4;16/05/2021;Cico P;viral50
Poblado;5;16/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Itty Bitty Piggy;6;16/05/2021;Nicki Minaj;viral50
Who I Smoke;7;16/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Never Forget You;8;16/05/2021;Noisettes;viral50
Kiss Me More (feat. SZA);9;16/05/2021;Doja Cat;viral50
After School;10;16/05/2021;Weeekly;viral50
Rasputin;11;16/05/2021;Majestic, Boney M.;viral50
WHOLE LOTTA MONEY;12;16/05/2021;BIA;viral50
Cancun (SEGA EDITION);13;16/05/2021;ScrewStache;viral50
Yucky Blucky Fruitcake;14;16/05/2021;Iamdoechii;viral50
La Mamá de la Mamá;15;16/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
t h e . c l i m b . b a c k;16;16/05/2021;J. Cole;viral50
Venom;17;16/05/2021;Little Simz;viral50
Break it off;18;16/05/2021;PinkPantheress;viral50
Sneaky Link;19;16/05/2021;HXLLYWOOD, Glizzy G;viral50
Seventeen;20;16/05/2021;Ladytron;viral50
Body;21;16/05/2021;Russ Millions, Tion Wayne;viral50
ASAP;22;16/05/2021;STAYC;viral50
Look N The Mirror!;23;16/05/2021;KA$HDAMI;viral50
Freaks;24;16/05/2021;Surf Curse;viral50
Chi-Raq (with G Herbo);25;16/05/2021;Nicki Minaj;viral50
Scatter Brain (feat. Ludacris & JID);26;16/05/2021;Conway the Machine;viral50
Meet Me At Our Spot;27;16/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Beach Cowboy;28;16/05/2021;Brian Kelley;viral50
You;29;16/05/2021;Regard, Troye Sivan, Tate McRae;viral50
Talkin' Bout (feat. Saweetie);30;16/05/2021;Loui;viral50
I Hear a Symphony;31;16/05/2021;Cody Fry;viral50
Solid (feat. Drake);32;16/05/2021;Young Stoner Life, Young Thug, Gunna;viral50
YKWIM?;33;16/05/2021;Yot Club;viral50
Jireh (feat. Chandler Moore & Naomi Raine);34;16/05/2021;Elevation Worship, Maverick City Music;viral50
Talking To Jesus (feat. Brandon Lake);35;16/05/2021;Elevation Worship, Maverick City Music;viral50
Romantic Lover;36;16/05/2021;Eyedress;viral50
Astronaut In The Ocean;37;16/05/2021;Masked Wolf;viral50
deja vu;38;16/05/2021;Olivia Rodrigo;viral50
RAPSTAR;39;16/05/2021;Polo G;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);40;16/05/2021;YungManny;viral50
Pareja Del Año;41;16/05/2021;Sebastian Yatra, Myke Towers;viral50
Runaway;42;16/05/2021;AURORA;viral50
Prom Night;43;16/05/2021;Riovaz;viral50
4 Da Gang (with Roddy Ricch);44;16/05/2021;42 Dugg;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;45;16/05/2021;Riton, Nightcrawlers;viral50
Would You Go With Me;46;16/05/2021;Josh Turner;viral50
After Dark;47;16/05/2021;Mr.Kitty;viral50
I Think I Like When It Rains;48;16/05/2021;WILLIS;viral50
Outside;49;16/05/2021;Yvette;viral50
Small Town Hypocrite;50;16/05/2021;Caylee Hammack, Chris Stapleton;viral50
Castaways;1;17/05/2021;The Backyardigans;viral50
Dick (feat. Doja Cat);2;17/05/2021;StarBoi3;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";3;17/05/2021;Tion Wayne, Russ Millions;viral50
#BrooklynBloodPop!;4;17/05/2021;SyKo;viral50
Beating Down Yo Block;5;17/05/2021;Monaleo;viral50
Tampa;6;17/05/2021;Cico P;viral50
Itty Bitty Piggy;7;17/05/2021;Nicki Minaj;viral50
Poblado;8;17/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Never Forget You;9;17/05/2021;Noisettes;viral50
Botella Tras Botella;10;17/05/2021;Gera MX, Christian Nodal;viral50
Who I Smoke;11;17/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
La Mamá de la Mamá;12;17/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Kiss Me More (feat. SZA);13;17/05/2021;Doja Cat;viral50
Rasputin;14;17/05/2021;Majestic, Boney M.;viral50
WHOLE LOTTA MONEY;15;17/05/2021;BIA;viral50
t h e . c l i m b . b a c k;16;17/05/2021;J. Cole;viral50
After School;17;17/05/2021;Weeekly;viral50
Ain't Met Us Yet;18;17/05/2021;Matt Cooper;viral50
Venom;19;17/05/2021;Little Simz;viral50
Drunk-Dazed;20;17/05/2021;ENHYPEN;viral50
Seventeen;21;17/05/2021;Ladytron;viral50
Cancun (SEGA EDITION);22;17/05/2021;ScrewStache;viral50
ASAP;23;17/05/2021;STAYC;viral50
Chi-Raq (with G Herbo);24;17/05/2021;Nicki Minaj;viral50
Bed on Fire;25;17/05/2021;Teddy Swims;viral50
Yucky Blucky Fruitcake;26;17/05/2021;Iamdoechii;viral50
Freaks;27;17/05/2021;Surf Curse;viral50
Meet Me At Our Spot;28;17/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Break it off;29;17/05/2021;PinkPantheress;viral50
Sneaky Link;30;17/05/2021;HXLLYWOOD, Glizzy G;viral50
Wait On You (feat. Dante Bowe & Chandler Moore);31;17/05/2021;Elevation Worship, Maverick City Music;viral50
Look N The Mirror!;32;17/05/2021;KA$HDAMI;viral50
Wockesha;33;17/05/2021;Moneybagg Yo;viral50
Jalebi Baby;34;17/05/2021;Tesher;viral50
I Hear a Symphony;35;17/05/2021;Cody Fry;viral50
YKWIM?;36;17/05/2021;Yot Club;viral50
Haunted;37;17/05/2021;Laura Les;viral50
Jireh (feat. Chandler Moore & Naomi Raine);38;17/05/2021;Elevation Worship, Maverick City Music;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);39;17/05/2021;YungManny;viral50
Pareja Del Año;40;17/05/2021;Sebastian Yatra, Myke Towers;viral50
Astronaut In The Ocean;41;17/05/2021;Masked Wolf;viral50
deja vu;42;17/05/2021;Olivia Rodrigo;viral50
Come Through (feat. Chris Brown);43;17/05/2021;H.E.R.;viral50
Romantic Lover;44;17/05/2021;Eyedress;viral50
After Dark;45;17/05/2021;Mr.Kitty;viral50
Between You & Me (feat. Ashley Cooke);46;17/05/2021;Roman Alexander;viral50
Imagine;47;17/05/2021;Ben Platt;viral50
Scatter Brain (feat. Ludacris & JID);48;17/05/2021;Conway the Machine;viral50
You;49;17/05/2021;Regard, Troye Sivan, Tate McRae;viral50
Prom Night;50;17/05/2021;Riovaz;viral50
Castaways;1;18/05/2021;The Backyardigans;viral50
Dick (feat. Doja Cat);2;18/05/2021;StarBoi3;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";3;18/05/2021;Tion Wayne, Russ Millions;viral50
#BrooklynBloodPop!;4;18/05/2021;SyKo;viral50
Beating Down Yo Block;5;18/05/2021;Monaleo;viral50
Tampa;6;18/05/2021;Cico P;viral50
Itty Bitty Piggy;7;18/05/2021;Nicki Minaj;viral50
Poblado;8;18/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Never Forget You;9;18/05/2021;Noisettes;viral50
Botella Tras Botella;10;18/05/2021;Gera MX, Christian Nodal;viral50
Ain't Met Us Yet;11;18/05/2021;Matt Cooper;viral50
Who I Smoke;12;18/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Rasputin;13;18/05/2021;Majestic, Boney M.;viral50
La Mamá de la Mamá;14;18/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
t h e . c l i m b . b a c k;15;18/05/2021;J. Cole;viral50
Kiss Me More (feat. SZA);16;18/05/2021;Doja Cat;viral50
WHOLE LOTTA MONEY;17;18/05/2021;BIA;viral50
After School;18;18/05/2021;Weeekly;viral50
Venom;19;18/05/2021;Little Simz;viral50
Seventeen;20;18/05/2021;Ladytron;viral50
ASAP;21;18/05/2021;STAYC;viral50
Drunk-Dazed;22;18/05/2021;ENHYPEN;viral50
Cancun (SEGA EDITION);23;18/05/2021;ScrewStache;viral50
Chi-Raq (with G Herbo);24;18/05/2021;Nicki Minaj;viral50
Bed on Fire;25;18/05/2021;Teddy Swims;viral50
Meet Me At Our Spot;26;18/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Yucky Blucky Fruitcake;27;18/05/2021;Iamdoechii;viral50
Freaks;28;18/05/2021;Surf Curse;viral50
Jalebi Baby;29;18/05/2021;Tesher;viral50
Break it off;30;18/05/2021;PinkPantheress;viral50
Sneaky Link;31;18/05/2021;HXLLYWOOD, Glizzy G;viral50
Wockesha;32;18/05/2021;Moneybagg Yo;viral50
Look N The Mirror!;33;18/05/2021;KA$HDAMI;viral50
Wait On You (feat. Dante Bowe & Chandler Moore);34;18/05/2021;Elevation Worship, Maverick City Music;viral50
Haunted;35;18/05/2021;Laura Les;viral50
I Hear a Symphony;36;18/05/2021;Cody Fry;viral50
YKWIM?;37;18/05/2021;Yot Club;viral50
deja vu;38;18/05/2021;Olivia Rodrigo;viral50
Pareja Del Año;39;18/05/2021;Sebastian Yatra, Myke Towers;viral50
Astronaut In The Ocean;40;18/05/2021;Masked Wolf;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);41;18/05/2021;YungManny;viral50
Come Through (feat. Chris Brown);42;18/05/2021;H.E.R.;viral50
After Dark;43;18/05/2021;Mr.Kitty;viral50
Jireh (feat. Chandler Moore & Naomi Raine);44;18/05/2021;Elevation Worship, Maverick City Music;viral50
Between You & Me (feat. Ashley Cooke);45;18/05/2021;Roman Alexander;viral50
Romantic Lover;46;18/05/2021;Eyedress;viral50
Prom Night;47;18/05/2021;Riovaz;viral50
Scatter Brain (feat. Ludacris & JID);48;18/05/2021;Conway the Machine;viral50
Imagine;49;18/05/2021;Ben Platt;viral50
You;50;18/05/2021;Regard, Troye Sivan, Tate McRae;viral50
Castaways;1;19/05/2021;The Backyardigans;viral50
Dick (feat. Doja Cat);2;19/05/2021;StarBoi3;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";3;19/05/2021;Tion Wayne, Russ Millions;viral50
Beating Down Yo Block;4;19/05/2021;Monaleo;viral50
#BrooklynBloodPop!;5;19/05/2021;SyKo;viral50
Itty Bitty Piggy;6;19/05/2021;Nicki Minaj;viral50
Tampa;7;19/05/2021;Cico P;viral50
Poblado;8;19/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Never Forget You;9;19/05/2021;Noisettes;viral50
Ain't Met Us Yet;10;19/05/2021;Matt Cooper;viral50
Botella Tras Botella;11;19/05/2021;Gera MX, Christian Nodal;viral50
t h e . c l i m b . b a c k;12;19/05/2021;J. Cole;viral50
Rasputin;13;19/05/2021;Majestic, Boney M.;viral50
La Mamá de la Mamá;14;19/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Who I Smoke;15;19/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Kiss Me More (feat. SZA);16;19/05/2021;Doja Cat;viral50
WHOLE LOTTA MONEY;17;19/05/2021;BIA;viral50
After School;18;19/05/2021;Weeekly;viral50
ASAP;19;19/05/2021;STAYC;viral50
Seventeen;20;19/05/2021;Ladytron;viral50
Drunk-Dazed;21;19/05/2021;ENHYPEN;viral50
Cancun (SEGA EDITION);22;19/05/2021;ScrewStache;viral50
Venom;23;19/05/2021;Little Simz;viral50
Chi-Raq (with G Herbo);24;19/05/2021;Nicki Minaj;viral50
Bed on Fire;25;19/05/2021;Teddy Swims;viral50
Jalebi Baby;26;19/05/2021;Tesher;viral50
Meet Me At Our Spot;27;19/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Break it off;28;19/05/2021;PinkPantheress;viral50
Yucky Blucky Fruitcake;29;19/05/2021;Iamdoechii;viral50
Freaks;30;19/05/2021;Surf Curse;viral50
Sneaky Link;31;19/05/2021;HXLLYWOOD, Glizzy G;viral50
Wockesha;32;19/05/2021;Moneybagg Yo;viral50
Wait On You (feat. Dante Bowe & Chandler Moore);33;19/05/2021;Elevation Worship, Maverick City Music;viral50
Look N The Mirror!;34;19/05/2021;KA$HDAMI;viral50
deja vu;35;19/05/2021;Olivia Rodrigo;viral50
Haunted;36;19/05/2021;Laura Les;viral50
I Hear a Symphony;37;19/05/2021;Cody Fry;viral50
YKWIM?;38;19/05/2021;Yot Club;viral50
Astronaut In The Ocean;39;19/05/2021;Masked Wolf;viral50
Between You & Me (feat. Ashley Cooke);40;19/05/2021;Roman Alexander;viral50
Come Through (feat. Chris Brown);41;19/05/2021;H.E.R.;viral50
After Dark;42;19/05/2021;Mr.Kitty;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);43;19/05/2021;YungManny;viral50
Pareja Del Año;44;19/05/2021;Sebastian Yatra, Myke Towers;viral50
Prom Night;45;19/05/2021;Riovaz;viral50
Jireh (feat. Chandler Moore & Naomi Raine);46;19/05/2021;Elevation Worship, Maverick City Music;viral50
Romantic Lover;47;19/05/2021;Eyedress;viral50
Imagine;48;19/05/2021;Ben Platt;viral50
Scatter Brain (feat. Ludacris & JID);49;19/05/2021;Conway the Machine;viral50
You;50;19/05/2021;Regard, Troye Sivan, Tate McRae;viral50
Castaways;1;20/05/2021;The Backyardigans;viral50
Dick (feat. Doja Cat);2;20/05/2021;StarBoi3;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";3;20/05/2021;Tion Wayne, Russ Millions;viral50
Beating Down Yo Block;4;20/05/2021;Monaleo;viral50
#BrooklynBloodPop!;5;20/05/2021;SyKo;viral50
Itty Bitty Piggy;6;20/05/2021;Nicki Minaj;viral50
Tampa;7;20/05/2021;Cico P;viral50
Poblado;8;20/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Ain't Met Us Yet;9;20/05/2021;Matt Cooper;viral50
Never Forget You;10;20/05/2021;Noisettes;viral50
t h e . c l i m b . b a c k;11;20/05/2021;J. Cole;viral50
Rasputin;12;20/05/2021;Majestic, Boney M.;viral50
Botella Tras Botella;13;20/05/2021;Gera MX, Christian Nodal;viral50
La Mamá de la Mamá;14;20/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Kiss Me More (feat. SZA);15;20/05/2021;Doja Cat;viral50
Who I Smoke;16;20/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Pain;17;20/05/2021;PinkPantheress;viral50
WHOLE LOTTA MONEY;18;20/05/2021;BIA;viral50
After School;19;20/05/2021;Weeekly;viral50
ASAP;20;20/05/2021;STAYC;viral50
Jalebi Baby;21;20/05/2021;Tesher;viral50
Drunk-Dazed;22;20/05/2021;ENHYPEN;viral50
Chi-Raq (with G Herbo);23;20/05/2021;Nicki Minaj;viral50
Venom;24;20/05/2021;Little Simz;viral50
Cancun (SEGA EDITION);25;20/05/2021;ScrewStache;viral50
Bed on Fire;26;20/05/2021;Teddy Swims;viral50
Seventeen;27;20/05/2021;Ladytron;viral50
Meet Me At Our Spot;28;20/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Break it off;29;20/05/2021;PinkPantheress;viral50
Yucky Blucky Fruitcake;30;20/05/2021;Iamdoechii;viral50
Freaks;31;20/05/2021;Surf Curse;viral50
Wockesha;32;20/05/2021;Moneybagg Yo;viral50
Sneaky Link;33;20/05/2021;HXLLYWOOD, Glizzy G;viral50
deja vu;34;20/05/2021;Olivia Rodrigo;viral50
Wait On You (feat. Dante Bowe & Chandler Moore);35;20/05/2021;Elevation Worship, Maverick City Music;viral50
Look N The Mirror!;36;20/05/2021;KA$HDAMI;viral50
Haunted;37;20/05/2021;Laura Les;viral50
YKWIM?;38;20/05/2021;Yot Club;viral50
Between You & Me (feat. Ashley Cooke);39;20/05/2021;Roman Alexander;viral50
I Hear a Symphony;40;20/05/2021;Cody Fry;viral50
Astronaut In The Ocean;41;20/05/2021;Masked Wolf;viral50
After Dark;42;20/05/2021;Mr.Kitty;viral50
Prom Night;43;20/05/2021;Riovaz;viral50
Come Through (feat. Chris Brown);44;20/05/2021;H.E.R.;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);45;20/05/2021;YungManny;viral50
Pareja Del Año;46;20/05/2021;Sebastian Yatra, Myke Towers;viral50
Imagine;47;20/05/2021;Ben Platt;viral50
Romantic Lover;48;20/05/2021;Eyedress;viral50
Sicko Drop;49;20/05/2021;KVSH, Schillist;viral50
4 Da Gang (with Roddy Ricch);50;20/05/2021;42 Dugg;viral50
Castaways;1;21/05/2021;The Backyardigans;viral50
S.I.M.P;2;21/05/2021;Kylesimps;viral50
Dick (feat. Doja Cat);3;21/05/2021;StarBoi3;viral50
PHONKY TOWN;4;21/05/2021;PlayaPhonk;viral50
Beating Down Yo Block;5;21/05/2021;Monaleo;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";6;21/05/2021;Tion Wayne, Russ Millions;viral50
Fine Apple;7;21/05/2021;Nic D;viral50
#BrooklynBloodPop!;8;21/05/2021;SyKo;viral50
Tampa;9;21/05/2021;Cico P;viral50
Poblado;10;21/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Ain't Met Us Yet;11;21/05/2021;Matt Cooper;viral50
Never Forget You;12;21/05/2021;Noisettes;viral50
Rasputin;13;21/05/2021;Majestic, Boney M.;viral50
Botella Tras Botella;14;21/05/2021;Gera MX, Christian Nodal;viral50
La Mamá de la Mamá;15;21/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Pain;16;21/05/2021;PinkPantheress;viral50
Kiss Me More (feat. SZA);17;21/05/2021;Doja Cat;viral50
WHOLE LOTTA MONEY;18;21/05/2021;BIA;viral50
ASAP;19;21/05/2021;STAYC;viral50
After School;20;21/05/2021;Weeekly;viral50
Who I Smoke;21;21/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Jalebi Baby;22;21/05/2021;Tesher;viral50
Drunk-Dazed;23;21/05/2021;ENHYPEN;viral50
Bed on Fire;24;21/05/2021;Teddy Swims;viral50
deja vu;25;21/05/2021;Olivia Rodrigo;viral50
Cancun (SEGA EDITION);26;21/05/2021;ScrewStache;viral50
Venom;27;21/05/2021;Little Simz;viral50
Meet Me At Our Spot;28;21/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Seventeen;29;21/05/2021;Ladytron;viral50
Itty Bitty Piggy;30;21/05/2021;Nicki Minaj;viral50
Break it off;31;21/05/2021;PinkPantheress;viral50
t h e . c l i m b . b a c k;32;21/05/2021;J. Cole;viral50
Freaks;33;21/05/2021;Surf Curse;viral50
Yucky Blucky Fruitcake;34;21/05/2021;Iamdoechii;viral50
Wockesha;35;21/05/2021;Moneybagg Yo;viral50
Sneaky Link;36;21/05/2021;HXLLYWOOD, Glizzy G;viral50
Prom Night;37;21/05/2021;Riovaz;viral50
Wait On You (feat. Dante Bowe & Chandler Moore);38;21/05/2021;Elevation Worship, Maverick City Music;viral50
Haunted;39;21/05/2021;Laura Les;viral50
4 Da Gang (with Roddy Ricch);40;21/05/2021;42 Dugg;viral50
Between You & Me (feat. Ashley Cooke);41;21/05/2021;Roman Alexander;viral50
Look N The Mirror!;42;21/05/2021;KA$HDAMI;viral50
YKWIM?;43;21/05/2021;Yot Club;viral50
After Dark;44;21/05/2021;Mr.Kitty;viral50
Astronaut In The Ocean;45;21/05/2021;Masked Wolf;viral50
I Hear a Symphony;46;21/05/2021;Cody Fry;viral50
Sicko Drop;47;21/05/2021;KVSH, Schillist;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);48;21/05/2021;YungManny;viral50
Pareja Del Año;49;21/05/2021;Sebastian Yatra, Myke Towers;viral50
Come Through (feat. Chris Brown);50;21/05/2021;H.E.R.;viral50
Castaways;1;22/05/2021;The Backyardigans;viral50
S.I.M.P;2;22/05/2021;Kylesimps;viral50
Dick (feat. Doja Cat);3;22/05/2021;StarBoi3;viral50
PHONKY TOWN;4;22/05/2021;PlayaPhonk;viral50
Fine Apple;5;22/05/2021;Nic D;viral50
Beating Down Yo Block;6;22/05/2021;Monaleo;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";7;22/05/2021;Tion Wayne, Russ Millions;viral50
#BrooklynBloodPop!;8;22/05/2021;SyKo;viral50
Tampa;9;22/05/2021;Cico P;viral50
Poblado;10;22/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Ain't Met Us Yet;11;22/05/2021;Matt Cooper;viral50
Never Forget You;12;22/05/2021;Noisettes;viral50
Rasputin;13;22/05/2021;Majestic, Boney M.;viral50
Pain;14;22/05/2021;PinkPantheress;viral50
La Mamá de la Mamá;15;22/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Botella Tras Botella;16;22/05/2021;Gera MX, Christian Nodal;viral50
Kiss Me More (feat. SZA);17;22/05/2021;Doja Cat;viral50
ASAP;18;22/05/2021;STAYC;viral50
WHOLE LOTTA MONEY;19;22/05/2021;BIA;viral50
After School;20;22/05/2021;Weeekly;viral50
deja vu;21;22/05/2021;Olivia Rodrigo;viral50
Who I Smoke;22;22/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Jalebi Baby;23;22/05/2021;Tesher;viral50
Drunk-Dazed;24;22/05/2021;ENHYPEN;viral50
Venom;25;22/05/2021;Little Simz;viral50
Cancun (SEGA EDITION);26;22/05/2021;ScrewStache;viral50
Bed on Fire;27;22/05/2021;Teddy Swims;viral50
Meet Me At Our Spot;28;22/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Seventeen;29;22/05/2021;Ladytron;viral50
Break it off;30;22/05/2021;PinkPantheress;viral50
Freaks;31;22/05/2021;Surf Curse;viral50
Wockesha;32;22/05/2021;Moneybagg Yo;viral50
Yucky Blucky Fruitcake;33;22/05/2021;Iamdoechii;viral50
Prom Night;34;22/05/2021;Riovaz;viral50
Sneaky Link;35;22/05/2021;HXLLYWOOD, Glizzy G;viral50
4 Da Gang (with Roddy Ricch);36;22/05/2021;42 Dugg;viral50
Haunted;37;22/05/2021;Laura Les;viral50
After Dark;38;22/05/2021;Mr.Kitty;viral50
Between You & Me (feat. Ashley Cooke);39;22/05/2021;Roman Alexander;viral50
Wait On You (feat. Dante Bowe & Chandler Moore);40;22/05/2021;Elevation Worship, Maverick City Music;viral50
Look N The Mirror!;41;22/05/2021;KA$HDAMI;viral50
YKWIM?;42;22/05/2021;Yot Club;viral50
Itty Bitty Piggy;43;22/05/2021;Nicki Minaj;viral50
Astronaut In The Ocean;44;22/05/2021;Masked Wolf;viral50
Sicko Drop;45;22/05/2021;KVSH, Schillist;viral50
t h e . c l i m b . b a c k;46;22/05/2021;J. Cole;viral50
I Hear a Symphony;47;22/05/2021;Cody Fry;viral50
Pareja Del Año;48;22/05/2021;Sebastian Yatra, Myke Towers;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);49;22/05/2021;YungManny;viral50
Imagine;50;22/05/2021;Ben Platt;viral50
Castaways;1;23/05/2021;The Backyardigans;viral50
S.I.M.P;2;23/05/2021;Kylesimps;viral50
PHONKY TOWN;3;23/05/2021;PlayaPhonk;viral50
Dick (feat. Doja Cat);4;23/05/2021;StarBoi3;viral50
Fine Apple;5;23/05/2021;Nic D;viral50
Beating Down Yo Block;6;23/05/2021;Monaleo;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";7;23/05/2021;Tion Wayne, Russ Millions;viral50
#BrooklynBloodPop!;8;23/05/2021;SyKo;viral50
Tampa;9;23/05/2021;Cico P;viral50
Poblado;10;23/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
Ain't Met Us Yet;11;23/05/2021;Matt Cooper;viral50
Never Forget You;12;23/05/2021;Noisettes;viral50
Pain;13;23/05/2021;PinkPantheress;viral50
Rasputin;14;23/05/2021;Majestic, Boney M.;viral50
La Mamá de la Mamá;15;23/05/2021;El Alfa, Chael Produciendo, CJ, El Cherry Scom;viral50
Botella Tras Botella;16;23/05/2021;Gera MX, Christian Nodal;viral50
deja vu;17;23/05/2021;Olivia Rodrigo;viral50
ASAP;18;23/05/2021;STAYC;viral50
Kiss Me More (feat. SZA);19;23/05/2021;Doja Cat;viral50
WHOLE LOTTA MONEY;20;23/05/2021;BIA;viral50
After School;21;23/05/2021;Weeekly;viral50
Jalebi Baby;22;23/05/2021;Tesher;viral50
Who I Smoke;23;23/05/2021;Spinabenz, Yungeen Ace, FastMoney Goon, Whoppa Wit Da Choppa;viral50
Venom;24;23/05/2021;Little Simz;viral50
Drunk-Dazed;25;23/05/2021;ENHYPEN;viral50
Meet Me At Our Spot;26;23/05/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Cancun (SEGA EDITION);27;23/05/2021;ScrewStache;viral50
Bed on Fire;28;23/05/2021;Teddy Swims;viral50
Break it off;29;23/05/2021;PinkPantheress;viral50
Seventeen;30;23/05/2021;Ladytron;viral50
Wockesha;31;23/05/2021;Moneybagg Yo;viral50
Prom Night;32;23/05/2021;Riovaz;viral50
Freaks;33;23/05/2021;Surf Curse;viral50
4 Da Gang (with Roddy Ricch);34;23/05/2021;42 Dugg;viral50
Yucky Blucky Fruitcake;35;23/05/2021;Iamdoechii;viral50
Sneaky Link;36;23/05/2021;HXLLYWOOD, Glizzy G;viral50
Haunted;37;23/05/2021;Laura Les;viral50
After Dark;38;23/05/2021;Mr.Kitty;viral50
Between You & Me (feat. Ashley Cooke);39;23/05/2021;Roman Alexander;viral50
Wait On You (feat. Dante Bowe & Chandler Moore);40;23/05/2021;Elevation Worship, Maverick City Music;viral50
Look N The Mirror!;41;23/05/2021;KA$HDAMI;viral50
YKWIM?;42;23/05/2021;Yot Club;viral50
Sicko Drop;43;23/05/2021;KVSH, Schillist;viral50
Astronaut In The Ocean;44;23/05/2021;Masked Wolf;viral50
Clap For 'Em (feat. Flo Milli & Sada Baby);45;23/05/2021;YungManny;viral50
Imagine;46;23/05/2021;Ben Platt;viral50
I Hear a Symphony;47;23/05/2021;Cody Fry;viral50
Pareja Del Año;48;23/05/2021;Sebastian Yatra, Myke Towers;viral50
Romantic Lover;49;23/05/2021;Eyedress;viral50
Jireh (feat. Chandler Moore & Naomi Raine);50;23/05/2021;Elevation Worship, Maverick City Music;viral50
Castaways;1;24/05/2021;The Backyardigans;viral50
S.I.M.P;2;24/05/2021;Kylesimps;viral50
PHONKY TOWN;3;24/05/2021;PlayaPhonk;viral50
Fine Apple;4;24/05/2021;Nic D;viral50
Dick (feat. Doja Cat);5;24/05/2021;StarBoi3;viral50
"Body (Remix) [feat. ArrDee & E1 (3x3)	& ZT (3x3) & Bugzy Malone & Buni & Fivio Foreign & Darkoo]";6;24/05/2021;Tion Wayne, Russ Millions;viral50
#BrooklynBloodPop!;7;24/05/2021;SyKo;viral50
t r a n s p a r e n t s o u l feat. Travis Barker;8;24/05/2021;WILLOW;viral50
Tampa;9;24/05/2021;Cico P;viral50
Beating Down Yo Block;10;24/05/2021;Monaleo;viral50
Never Forget You;11;24/05/2021;Noisettes;viral50
Poblado;12;24/05/2021;Crissin, Totoy El Frio, Natan & Shander;viral50
