title; rank; date; artist; chart
Loverboy;1;01/09/2021;A-Wall;viral50
Wake Up;2;01/09/2021;Cheese People;viral50
Puppy Princess;3;01/09/2021;Hot Freaks;viral50
Pepas;4;01/09/2021;Farruko;viral50
Jugaste y Sufrí;5;01/09/2021;Eslabon Armado, DannyLux;viral50
Just Drive;6;01/09/2021;Erin Kinsey;viral50
Strange;7;01/09/2021;Celeste;viral50
GYALIS;8;01/09/2021;Capella Grey;viral50
ALIEN LOVE CALL;9;01/09/2021;Turnstile, Blood Orange;viral50
BLACKOUT;10;01/09/2021;Turnstile;viral50
HOLIDAY;11;01/09/2021;Turnstile;viral50
FMRN;12;01/09/2021;Lilyisthatyou;viral50
i hope ur miserable until ur dead;13;01/09/2021;Nessa Barrett;viral50
FVN!;14;01/09/2021;LVL1;viral50
Not Into You;15;01/09/2021;Brooksie;viral50
edamame (feat. Rich Brian);16;01/09/2021;bbno$;viral50
Meet Me At Our Spot;17;01/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Fancy Like;18;01/09/2021;Walker Hayes;viral50
Not Around;19;01/09/2021;Nova;viral50
Duvet;20;01/09/2021;bôa;viral50
double take;21;01/09/2021;dhruv;viral50
God We Need You Now;22;01/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
STAY (with Justin Bieber);23;01/09/2021;The Kid LAROI;viral50
MYSTERY;24;01/09/2021;Turnstile;viral50
Happier Than Ever;25;01/09/2021;Billie Eilish;viral50
París;26;01/09/2021;Ingratax;viral50
Dark Red;27;01/09/2021;Steve Lacy;viral50
Cry Baby;28;01/09/2021;Official HIGE DANdism;viral50
You Are My High;29;01/09/2021;DJ Snake;viral50
Heat Above;30;01/09/2021;Greta Van Fleet;viral50
One In A Million;31;01/09/2021;Aaliyah;viral50
Bonita;32;01/09/2021;Los Dorados;viral50
My Jesus;33;01/09/2021;Anne Wilson;viral50
INDUSTRY BABY (feat. Jack Harlow);34;01/09/2021;Lil Nas X;viral50
Believe Me;35;01/09/2021;Navos;viral50
EAT SPIT! (feat. Royal & the Serpent);36;01/09/2021;Slush Puppy;viral50
Love Me Like That;37;01/09/2021;Sam Kim;viral50
Everywhereigo;38;01/09/2021;Babyxsosa;viral50
Light My Love;39;01/09/2021;Greta Van Fleet;viral50
REPEAT IT (with Gunna);40;01/09/2021;Lil Tecca;viral50
Lo Que Construimos;41;01/09/2021;Natalia Lafourcade;viral50
Pain;42;01/09/2021;PinkPantheress;viral50
County Line;43;01/09/2021;Chase Matthew;viral50
Over The Top (feat. Drake);44;01/09/2021;Smiley;viral50
rises the moon;45;01/09/2021;Liana Flores;viral50
Beethoven;46;01/09/2021;Kenndog;viral50
Volví;47;01/09/2021;Aventura, Bad Bunny;viral50
A-O-K;48;01/09/2021;Tai Verdes;viral50
Essence (feat. Tems);49;01/09/2021;WizKid;viral50
Drunk And Nasty (feat. Sharc);50;01/09/2021;Pi’erre Bourne;viral50
Loverboy;1;02/09/2021;A-Wall;viral50
Wake Up;2;02/09/2021;Cheese People;viral50
Pepas;3;02/09/2021;Farruko;viral50
Puppy Princess;4;02/09/2021;Hot Freaks;viral50
Jugaste y Sufrí;5;02/09/2021;Eslabon Armado, DannyLux;viral50
Just Drive;6;02/09/2021;Erin Kinsey;viral50
ALIEN LOVE CALL;7;02/09/2021;Turnstile, Blood Orange;viral50
Strange;8;02/09/2021;Celeste;viral50
BLACKOUT;9;02/09/2021;Turnstile;viral50
GYALIS;10;02/09/2021;Capella Grey;viral50
HOLIDAY;11;02/09/2021;Turnstile;viral50
FMRN;12;02/09/2021;Lilyisthatyou;viral50
Meet Me At Our Spot;13;02/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
i hope ur miserable until ur dead;14;02/09/2021;Nessa Barrett;viral50
Not Into You;15;02/09/2021;Brooksie;viral50
MYSTERY;16;02/09/2021;Turnstile;viral50
edamame (feat. Rich Brian);17;02/09/2021;bbno$;viral50
Not Around;18;02/09/2021;Nova;viral50
FVN!;19;02/09/2021;LVL1;viral50
Fancy Like;20;02/09/2021;Walker Hayes;viral50
Duvet;21;02/09/2021;bôa;viral50
God We Need You Now;22;02/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
double take;23;02/09/2021;dhruv;viral50
STAY (with Justin Bieber);24;02/09/2021;The Kid LAROI;viral50
Happier Than Ever;25;02/09/2021;Billie Eilish;viral50
You Are My High;26;02/09/2021;DJ Snake;viral50
Dark Red;27;02/09/2021;Steve Lacy;viral50
París;28;02/09/2021;Ingratax;viral50
Cry Baby;29;02/09/2021;Official HIGE DANdism;viral50
Light My Love;30;02/09/2021;Greta Van Fleet;viral50
Heat Above;31;02/09/2021;Greta Van Fleet;viral50
Bonita;32;02/09/2021;Los Dorados;viral50
My Jesus;33;02/09/2021;Anne Wilson;viral50
Believe Me;34;02/09/2021;Navos;viral50
INDUSTRY BABY (feat. Jack Harlow);35;02/09/2021;Lil Nas X;viral50
REPEAT IT (with Gunna);36;02/09/2021;Lil Tecca;viral50
Everywhereigo;37;02/09/2021;Babyxsosa;viral50
EAT SPIT! (feat. Royal & the Serpent);38;02/09/2021;Slush Puppy;viral50
Love Me Like That;39;02/09/2021;Sam Kim;viral50
One In A Million;40;02/09/2021;Aaliyah;viral50
Beethoven;41;02/09/2021;Kenndog;viral50
Lo Que Construimos;42;02/09/2021;Natalia Lafourcade;viral50
Pain;43;02/09/2021;PinkPantheress;viral50
Over The Top (feat. Drake);44;02/09/2021;Smiley;viral50
rises the moon;45;02/09/2021;Liana Flores;viral50
County Line;46;02/09/2021;Chase Matthew;viral50
Drunk And Nasty (feat. Sharc);47;02/09/2021;Pi’erre Bourne;viral50
A-O-K;48;02/09/2021;Tai Verdes;viral50
uhh;49;02/09/2021;framed;viral50
Volví;50;02/09/2021;Aventura, Bad Bunny;viral50
Loverboy;1;03/09/2021;A-Wall;viral50
Wake Up;2;03/09/2021;Cheese People;viral50
Jugaste y Sufrí;3;03/09/2021;Eslabon Armado, DannyLux;viral50
Pepas;4;03/09/2021;Farruko;viral50
Puppy Princess;5;03/09/2021;Hot Freaks;viral50
Just Drive;6;03/09/2021;Erin Kinsey;viral50
Strange;7;03/09/2021;Celeste;viral50
ALIEN LOVE CALL;8;03/09/2021;Turnstile, Blood Orange;viral50
BLACKOUT;9;03/09/2021;Turnstile;viral50
GYALIS;10;03/09/2021;Capella Grey;viral50
Meet Me At Our Spot;11;03/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
HOLIDAY;12;03/09/2021;Turnstile;viral50
FMRN;13;03/09/2021;Lilyisthatyou;viral50
i hope ur miserable until ur dead;14;03/09/2021;Nessa Barrett;viral50
edamame (feat. Rich Brian);15;03/09/2021;bbno$;viral50
Not Around;16;03/09/2021;Nova;viral50
Not Into You;17;03/09/2021;Brooksie;viral50
Fancy Like;18;03/09/2021;Walker Hayes;viral50
Duvet;19;03/09/2021;bôa;viral50
FVN!;20;03/09/2021;LVL1;viral50
You Are My High;21;03/09/2021;DJ Snake;viral50
MYSTERY;22;03/09/2021;Turnstile;viral50
God We Need You Now;23;03/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
double take;24;03/09/2021;dhruv;viral50
Happier Than Ever;25;03/09/2021;Billie Eilish;viral50
STAY (with Justin Bieber);26;03/09/2021;The Kid LAROI;viral50
Light My Love;27;03/09/2021;Greta Van Fleet;viral50
Dark Red;28;03/09/2021;Steve Lacy;viral50
París;29;03/09/2021;Ingratax;viral50
Cry Baby;30;03/09/2021;Official HIGE DANdism;viral50
Heat Above;31;03/09/2021;Greta Van Fleet;viral50
My Jesus;32;03/09/2021;Anne Wilson;viral50
Bonita;33;03/09/2021;Los Dorados;viral50
Believe Me;34;03/09/2021;Navos;viral50
INDUSTRY BABY (feat. Jack Harlow);35;03/09/2021;Lil Nas X;viral50
Beethoven;36;03/09/2021;Kenndog;viral50
EAT SPIT! (feat. Royal & the Serpent);37;03/09/2021;Slush Puppy;viral50
Love Me Like That;38;03/09/2021;Sam Kim;viral50
Over The Top (feat. Drake);39;03/09/2021;Smiley;viral50
Everywhereigo;40;03/09/2021;Babyxsosa;viral50
One In A Million;41;03/09/2021;Aaliyah;viral50
Pain;42;03/09/2021;PinkPantheress;viral50
REPEAT IT (with Gunna);43;03/09/2021;Lil Tecca;viral50
rises the moon;44;03/09/2021;Liana Flores;viral50
Lo Que Construimos;45;03/09/2021;Natalia Lafourcade;viral50
Drunk And Nasty (feat. Sharc);46;03/09/2021;Pi’erre Bourne;viral50
Ride the Lightning - 717 Tapes;47;03/09/2021;Warren Zeiders;viral50
A-O-K;48;03/09/2021;Tai Verdes;viral50
County Line;49;03/09/2021;Chase Matthew;viral50
uhh;50;03/09/2021;framed;viral50
Loverboy;1;04/09/2021;A-Wall;viral50
Wake Up;2;04/09/2021;Cheese People;viral50
Jugaste y Sufrí;3;04/09/2021;Eslabon Armado, DannyLux;viral50
Puppy Princess;4;04/09/2021;Hot Freaks;viral50
Pepas;5;04/09/2021;Farruko;viral50
GD Anthem;6;04/09/2021;Rooga;viral50
Just Drive;7;04/09/2021;Erin Kinsey;viral50
Strange;8;04/09/2021;Celeste;viral50
Meet Me At Our Spot;9;04/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Antarctica;10;04/09/2021;$uicideboy$;viral50
ALIEN LOVE CALL;11;04/09/2021;Turnstile, Blood Orange;viral50
BLACKOUT;12;04/09/2021;Turnstile;viral50
GYALIS;13;04/09/2021;Capella Grey;viral50
HOLIDAY;14;04/09/2021;Turnstile;viral50
FMRN;15;04/09/2021;Lilyisthatyou;viral50
edamame (feat. Rich Brian);16;04/09/2021;bbno$;viral50
i hope ur miserable until ur dead;17;04/09/2021;Nessa Barrett;viral50
Not Around;18;04/09/2021;Nova;viral50
You Are My High;19;04/09/2021;DJ Snake;viral50
Fancy Like;20;04/09/2021;Walker Hayes;viral50
Not Into You;21;04/09/2021;Brooksie;viral50
Light My Love;22;04/09/2021;Greta Van Fleet;viral50
Duvet;23;04/09/2021;bôa;viral50
FVN!;24;04/09/2021;LVL1;viral50
God We Need You Now;25;04/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
MYSTERY;26;04/09/2021;Turnstile;viral50
Dark Red;27;04/09/2021;Steve Lacy;viral50
París;28;04/09/2021;Ingratax;viral50
STAY (with Justin Bieber);29;04/09/2021;The Kid LAROI;viral50
Happier Than Ever;30;04/09/2021;Billie Eilish;viral50
double take;31;04/09/2021;dhruv;viral50
Cry Baby;32;04/09/2021;Official HIGE DANdism;viral50
Heat Above;33;04/09/2021;Greta Van Fleet;viral50
Bonita;34;04/09/2021;Los Dorados;viral50
My Jesus;35;04/09/2021;Anne Wilson;viral50
Believe Me;36;04/09/2021;Navos;viral50
Beethoven;37;04/09/2021;Kenndog;viral50
INDUSTRY BABY (feat. Jack Harlow);38;04/09/2021;Lil Nas X;viral50
Over The Top (feat. Drake);39;04/09/2021;Smiley;viral50
EAT SPIT! (feat. Royal & the Serpent);40;04/09/2021;Slush Puppy;viral50
Love Me Like That;41;04/09/2021;Sam Kim;viral50
Everywhereigo;42;04/09/2021;Babyxsosa;viral50
Drunk And Nasty (feat. Sharc);43;04/09/2021;Pi’erre Bourne;viral50
Ride the Lightning - 717 Tapes;44;04/09/2021;Warren Zeiders;viral50
Pain;45;04/09/2021;PinkPantheress;viral50
rises the moon;46;04/09/2021;Liana Flores;viral50
FEEL NOTHING;47;04/09/2021;The Plot In You;viral50
One In A Million;48;04/09/2021;Aaliyah;viral50
Lo Que Construimos;49;04/09/2021;Natalia Lafourcade;viral50
A-O-K;50;04/09/2021;Tai Verdes;viral50
Loverboy;1;05/09/2021;A-Wall;viral50
Wake Up;2;05/09/2021;Cheese People;viral50
Jugaste y Sufrí;3;05/09/2021;Eslabon Armado, DannyLux;viral50
Pepas;4;05/09/2021;Farruko;viral50
Puppy Princess;5;05/09/2021;Hot Freaks;viral50
Meet Me At Our Spot;6;05/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
GD Anthem;7;05/09/2021;Rooga;viral50
Antarctica;8;05/09/2021;$uicideboy$;viral50
Just Drive;9;05/09/2021;Erin Kinsey;viral50
Strange;10;05/09/2021;Celeste;viral50
BLACKOUT;11;05/09/2021;Turnstile;viral50
GYALIS;12;05/09/2021;Capella Grey;viral50
ALIEN LOVE CALL;13;05/09/2021;Turnstile, Blood Orange;viral50
FMRN;14;05/09/2021;Lilyisthatyou;viral50
HOLIDAY;15;05/09/2021;Turnstile;viral50
edamame (feat. Rich Brian);16;05/09/2021;bbno$;viral50
i hope ur miserable until ur dead;17;05/09/2021;Nessa Barrett;viral50
Not Around;18;05/09/2021;Nova;viral50
You Are My High;19;05/09/2021;DJ Snake;viral50
Light My Love;20;05/09/2021;Greta Van Fleet;viral50
Fancy Like;21;05/09/2021;Walker Hayes;viral50
Not Into You;22;05/09/2021;Brooksie;viral50
God We Need You Now;23;05/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
Duvet;24;05/09/2021;bôa;viral50
Dark Red;25;05/09/2021;Steve Lacy;viral50
FVN!;26;05/09/2021;LVL1;viral50
Happier Than Ever;27;05/09/2021;Billie Eilish;viral50
STAY (with Justin Bieber);28;05/09/2021;The Kid LAROI;viral50
París;29;05/09/2021;Ingratax;viral50
Cry Baby;30;05/09/2021;Official HIGE DANdism;viral50
MYSTERY;31;05/09/2021;Turnstile;viral50
double take;32;05/09/2021;dhruv;viral50
Heat Above;33;05/09/2021;Greta Van Fleet;viral50
Bonita;34;05/09/2021;Los Dorados;viral50
My Jesus;35;05/09/2021;Anne Wilson;viral50
Believe Me;36;05/09/2021;Navos;viral50
Beethoven;37;05/09/2021;Kenndog;viral50
INDUSTRY BABY (feat. Jack Harlow);38;05/09/2021;Lil Nas X;viral50
EAT SPIT! (feat. Royal & the Serpent);39;05/09/2021;Slush Puppy;viral50
Over The Top (feat. Drake);40;05/09/2021;Smiley;viral50
Love Me Like That;41;05/09/2021;Sam Kim;viral50
FEEL NOTHING;42;05/09/2021;The Plot In You;viral50
Ride the Lightning - 717 Tapes;43;05/09/2021;Warren Zeiders;viral50
Drunk And Nasty (feat. Sharc);44;05/09/2021;Pi’erre Bourne;viral50
Everywhereigo;45;05/09/2021;Babyxsosa;viral50
Pain;46;05/09/2021;PinkPantheress;viral50
rises the moon;47;05/09/2021;Liana Flores;viral50
Buy Dirt;48;05/09/2021;Jordan Davis, Luke Bryan;viral50
uhh;49;05/09/2021;framed;viral50
A-O-K;50;05/09/2021;Tai Verdes;viral50
Paralyzed;1;06/09/2021;Sueco;viral50
Jugaste y Sufrí;2;06/09/2021;Eslabon Armado, DannyLux;viral50
Loverboy;3;06/09/2021;A-Wall;viral50
Pepas;4;06/09/2021;Farruko;viral50
Wake Up;5;06/09/2021;Cheese People;viral50
Meet Me At Our Spot;6;06/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Puppy Princess;7;06/09/2021;Hot Freaks;viral50
Antarctica;8;06/09/2021;$uicideboy$;viral50
GD Anthem;9;06/09/2021;Rooga;viral50
Feel Like God;10;06/09/2021;gazzzy, framed;viral50
Cold Heart - PNAU Remix;11;06/09/2021;Elton John, Dua Lipa;viral50
BLACKOUT;12;06/09/2021;Turnstile;viral50
Essence (feat. Justin Bieber & Tems);13;06/09/2021;WizKid;viral50
Just for me;14;06/09/2021;PinkPantheress;viral50
Just Drive;15;06/09/2021;Erin Kinsey;viral50
Strange;16;06/09/2021;Celeste;viral50
You Are My High;17;06/09/2021;DJ Snake;viral50
edamame (feat. Rich Brian);18;06/09/2021;bbno$;viral50
GYALIS;19;06/09/2021;Capella Grey;viral50
FMRN;20;06/09/2021;Lilyisthatyou;viral50
Light My Love;21;06/09/2021;Greta Van Fleet;viral50
HOLIDAY;22;06/09/2021;Turnstile;viral50
Not Around;23;06/09/2021;Nova;viral50
Fancy Like;24;06/09/2021;Walker Hayes;viral50
God We Need You Now;25;06/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
Every Summertime;26;06/09/2021;NIKI;viral50
i hope ur miserable until ur dead;27;06/09/2021;Nessa Barrett;viral50
Dark Red;28;06/09/2021;Steve Lacy;viral50
Cry Baby;29;06/09/2021;Official HIGE DANdism;viral50
Heat Above;30;06/09/2021;Greta Van Fleet;viral50
Duvet;31;06/09/2021;bôa;viral50
STAY (with Justin Bieber);32;06/09/2021;The Kid LAROI;viral50
Happier Than Ever;33;06/09/2021;Billie Eilish;viral50
MYSTERY;34;06/09/2021;Turnstile;viral50
París;35;06/09/2021;Ingratax;viral50
Not Into You;36;06/09/2021;Brooksie;viral50
Believe Me;37;06/09/2021;Navos;viral50
Run It (feat. Rick Ross & Rich Brian);38;06/09/2021;DJ Snake;viral50
FEEL NOTHING;39;06/09/2021;The Plot In You;viral50
My Jesus;40;06/09/2021;Anne Wilson;viral50
double take;41;06/09/2021;dhruv;viral50
Bonita;42;06/09/2021;Los Dorados;viral50
FVN!;43;06/09/2021;LVL1;viral50
Drunk And Nasty (feat. Sharc);44;06/09/2021;Pi’erre Bourne;viral50
Beethoven;45;06/09/2021;Kenndog;viral50
"Kingdom Dance - From ""Tangled""/Score";46;06/09/2021;Alan Menken;viral50
INDUSTRY BABY (feat. Jack Harlow);47;06/09/2021;Lil Nas X;viral50
Buy Dirt;48;06/09/2021;Jordan Davis, Luke Bryan;viral50
Navajo;49;06/09/2021;Masego;viral50
Rumors (feat. Cardi B);50;06/09/2021;Lizzo;viral50
Paralyzed;1;07/09/2021;Sueco;viral50
Jugaste y Sufrí;2;07/09/2021;Eslabon Armado, DannyLux;viral50
Loverboy;3;07/09/2021;A-Wall;viral50
Meet Me At Our Spot;4;07/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Pepas;5;07/09/2021;Farruko;viral50
Wake Up;6;07/09/2021;Cheese People;viral50
Antarctica;7;07/09/2021;$uicideboy$;viral50
Puppy Princess;8;07/09/2021;Hot Freaks;viral50
Feel Like God;9;07/09/2021;gazzzy, framed;viral50
GD Anthem;10;07/09/2021;Rooga;viral50
Cold Heart - PNAU Remix;11;07/09/2021;Elton John, Dua Lipa;viral50
Essence (feat. Justin Bieber & Tems);12;07/09/2021;WizKid;viral50
edamame (feat. Rich Brian);13;07/09/2021;bbno$;viral50
BLACKOUT;14;07/09/2021;Turnstile;viral50
Just for me;15;07/09/2021;PinkPantheress;viral50
Light My Love;16;07/09/2021;Greta Van Fleet;viral50
You Are My High;17;07/09/2021;DJ Snake;viral50
Strange;18;07/09/2021;Celeste;viral50
Every Summertime;19;07/09/2021;NIKI;viral50
GYALIS;20;07/09/2021;Capella Grey;viral50
Not Around;21;07/09/2021;Nova;viral50
FMRN;22;07/09/2021;Lilyisthatyou;viral50
Just Drive;23;07/09/2021;Erin Kinsey;viral50
Fancy Like;24;07/09/2021;Walker Hayes;viral50
God We Need You Now;25;07/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
i hope ur miserable until ur dead;26;07/09/2021;Nessa Barrett;viral50
Run It (feat. Rick Ross & Rich Brian);27;07/09/2021;DJ Snake;viral50
Dark Red;28;07/09/2021;Steve Lacy;viral50
HOLIDAY;29;07/09/2021;Turnstile;viral50
Cry Baby;30;07/09/2021;Official HIGE DANdism;viral50
Heat Above;31;07/09/2021;Greta Van Fleet;viral50
París;32;07/09/2021;Ingratax;viral50
STAY (with Justin Bieber);33;07/09/2021;The Kid LAROI;viral50
Duvet;34;07/09/2021;bôa;viral50
Happier Than Ever;35;07/09/2021;Billie Eilish;viral50
Not Into You;36;07/09/2021;Brooksie;viral50
Believe Me;37;07/09/2021;Navos;viral50
FEEL NOTHING;38;07/09/2021;The Plot In You;viral50
MYSTERY;39;07/09/2021;Turnstile;viral50
Navajo;40;07/09/2021;Masego;viral50
"Kingdom Dance - From ""Tangled""/Score";41;07/09/2021;Alan Menken;viral50
double take;42;07/09/2021;dhruv;viral50
My Jesus;43;07/09/2021;Anne Wilson;viral50
Drunk And Nasty (feat. Sharc);44;07/09/2021;Pi’erre Bourne;viral50
Buy Dirt;45;07/09/2021;Jordan Davis, Luke Bryan;viral50
Bonita;46;07/09/2021;Los Dorados;viral50
FVN!;47;07/09/2021;LVL1;viral50
INDUSTRY BABY (feat. Jack Harlow);48;07/09/2021;Lil Nas X;viral50
Beethoven;49;07/09/2021;Kenndog;viral50
Ride the Lightning - 717 Tapes;50;07/09/2021;Warren Zeiders;viral50
Paralyzed;1;08/09/2021;Sueco;viral50
Jugaste y Sufrí;2;08/09/2021;Eslabon Armado, DannyLux;viral50
Meet Me At Our Spot;3;08/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Loverboy;4;08/09/2021;A-Wall;viral50
Feel Like God;5;08/09/2021;gazzzy, framed;viral50
Pepas;6;08/09/2021;Farruko;viral50
Antarctica;7;08/09/2021;$uicideboy$;viral50
Wake Up;8;08/09/2021;Cheese People;viral50
Puppy Princess;9;08/09/2021;Hot Freaks;viral50
GD Anthem;10;08/09/2021;Rooga;viral50
Cold Heart - PNAU Remix;11;08/09/2021;Elton John, Dua Lipa;viral50
Light My Love;12;08/09/2021;Greta Van Fleet;viral50
edamame (feat. Rich Brian);13;08/09/2021;bbno$;viral50
Every Summertime;14;08/09/2021;NIKI;viral50
Essence (feat. Justin Bieber & Tems);15;08/09/2021;WizKid;viral50
Just for me;16;08/09/2021;PinkPantheress;viral50
You Are My High;17;08/09/2021;DJ Snake;viral50
Sorry Bout That;18;08/09/2021;Yeat;viral50
BLACKOUT;19;08/09/2021;Turnstile;viral50
Strange;20;08/09/2021;Celeste;viral50
GYALIS;21;08/09/2021;Capella Grey;viral50
Not Around;22;08/09/2021;Nova;viral50
FMRN;23;08/09/2021;Lilyisthatyou;viral50
Just Drive;24;08/09/2021;Erin Kinsey;viral50
Fancy Like;25;08/09/2021;Walker Hayes;viral50
Run It (feat. Rick Ross & Rich Brian);26;08/09/2021;DJ Snake;viral50
i hope ur miserable until ur dead;27;08/09/2021;Nessa Barrett;viral50
Cry Baby;28;08/09/2021;Official HIGE DANdism;viral50
God We Need You Now;29;08/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
Dark Red;30;08/09/2021;Steve Lacy;viral50
París;31;08/09/2021;Ingratax;viral50
Heat Above;32;08/09/2021;Greta Van Fleet;viral50
STAY (with Justin Bieber);33;08/09/2021;The Kid LAROI;viral50
Navajo;34;08/09/2021;Masego;viral50
Happier Than Ever;35;08/09/2021;Billie Eilish;viral50
Duvet;36;08/09/2021;bôa;viral50
HOLIDAY;37;08/09/2021;Turnstile;viral50
Not Into You;38;08/09/2021;Brooksie;viral50
FEEL NOTHING;39;08/09/2021;The Plot In You;viral50
Buy Dirt;40;08/09/2021;Jordan Davis, Luke Bryan;viral50
Lay It Down;41;08/09/2021;Steelix;viral50
Believe Me;42;08/09/2021;Navos;viral50
double take;43;08/09/2021;dhruv;viral50
Drunk And Nasty (feat. Sharc);44;08/09/2021;Pi’erre Bourne;viral50
My Jesus;45;08/09/2021;Anne Wilson;viral50
FVN!;46;08/09/2021;LVL1;viral50
"Kingdom Dance - From ""Tangled""/Score";47;08/09/2021;Alan Menken;viral50
MYSTERY;48;08/09/2021;Turnstile;viral50
INDUSTRY BABY (feat. Jack Harlow);49;08/09/2021;Lil Nas X;viral50
Bonita;50;08/09/2021;Los Dorados;viral50
Meet Me At Our Spot;1;09/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Jugaste y Sufrí;2;09/09/2021;Eslabon Armado, DannyLux;viral50
Paralyzed;3;09/09/2021;Sueco;viral50
Feel Like God;4;09/09/2021;gazzzy, framed;viral50
Loverboy;5;09/09/2021;A-Wall;viral50
Antarctica;6;09/09/2021;$uicideboy$;viral50
Pepas;7;09/09/2021;Farruko;viral50
Wake Up;8;09/09/2021;Cheese People;viral50
Puppy Princess;9;09/09/2021;Hot Freaks;viral50
GD Anthem;10;09/09/2021;Rooga;viral50
Light My Love;11;09/09/2021;Greta Van Fleet;viral50
Cold Heart - PNAU Remix;12;09/09/2021;Elton John, Dua Lipa;viral50
edamame (feat. Rich Brian);13;09/09/2021;bbno$;viral50
Every Summertime;14;09/09/2021;NIKI;viral50
Sorry Bout That;15;09/09/2021;Yeat;viral50
Essence (feat. Justin Bieber & Tems);16;09/09/2021;WizKid;viral50
Just for me;17;09/09/2021;PinkPantheress;viral50
You Are My High;18;09/09/2021;DJ Snake;viral50
Strange;19;09/09/2021;Celeste;viral50
Run It (feat. Rick Ross & Rich Brian);20;09/09/2021;DJ Snake;viral50
GYALIS;21;09/09/2021;Capella Grey;viral50
Not Around;22;09/09/2021;Nova;viral50
Just Drive;23;09/09/2021;Erin Kinsey;viral50
BLACKOUT;24;09/09/2021;Turnstile;viral50
Fancy Like;25;09/09/2021;Walker Hayes;viral50
FMRN;26;09/09/2021;Lilyisthatyou;viral50
i hope ur miserable until ur dead;27;09/09/2021;Nessa Barrett;viral50
Cry Baby;28;09/09/2021;Official HIGE DANdism;viral50
Dark Red;29;09/09/2021;Steve Lacy;viral50
París;30;09/09/2021;Ingratax;viral50
Navajo;31;09/09/2021;Masego;viral50
God We Need You Now;32;09/09/2021;Struggle Jennings, Caitlynne Curtis;viral50
Heat Above;33;09/09/2021;Greta Van Fleet;viral50
STAY (with Justin Bieber);34;09/09/2021;The Kid LAROI;viral50
Buy Dirt;35;09/09/2021;Jordan Davis, Luke Bryan;viral50
Duvet;36;09/09/2021;bôa;viral50
Happier Than Ever;37;09/09/2021;Billie Eilish;viral50
Lay It Down;38;09/09/2021;Steelix;viral50
Not Into You;39;09/09/2021;Brooksie;viral50
FEEL NOTHING;40;09/09/2021;The Plot In You;viral50
Believe Me;41;09/09/2021;Navos;viral50
double take;42;09/09/2021;dhruv;viral50
Drunk And Nasty (feat. Sharc);43;09/09/2021;Pi’erre Bourne;viral50
My Jesus;44;09/09/2021;Anne Wilson;viral50
Lazy Susan (with Rich Brian feat. Warren Hue & Masiwei;45;09/09/2021;21 Savage;viral50
FVN!;46;09/09/2021;LVL1;viral50
Bonita;47;09/09/2021;Los Dorados;viral50
INDUSTRY BABY (feat. Jack Harlow);48;09/09/2021;Lil Nas X;viral50
Beethoven;49;09/09/2021;Kenndog;viral50
EAT SPIT! (feat. Royal & the Serpent);50;09/09/2021;Slush Puppy;viral50
Meet Me At Our Spot;1;10/09/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Jugaste y Sufrí;2;10/09/2021;Eslabon Armado, DannyLux;viral50
Paralyzed;3;10/09/2021;Sueco;viral50
Feel Like God;4;10/09/2021;gazzzy, framed;viral50
Loverboy;5;10/09/2021;A-Wall;viral50
Pepas;6;10/09/2021;Farruko;viral50
Light My Love;7;10/09/2021;Greta Van Fleet;viral50
Wake Up;8;10/09/2021;Cheese People;viral50
Cold Heart - PNAU Remix;9;10/09/2021;Elton John, Dua Lipa;viral50
Puppy Princess;10;10/09/2021;Hot Freaks;viral50
GD Anthem;11;10/09/2021;Rooga;viral50
edamame (feat. Rich Brian);12;10/09/2021;bbno$;viral50
Sorry Bout That;13;10/09/2021;Yeat;viral50
Every Summertime;14;10/09/2021;NIKI;viral50
Essence (feat. Justin Bieber & Tems);15;10/09/2021;WizKid;viral50
Just for me;16;10/09/2021;PinkPantheress;viral50
Try Again;17;10/09/2021;Aaliyah;viral50
Antarctica;18;10/09/2021;$uicideboy$;viral50
You Are My High;19;10/09/2021;DJ Snake;viral50
Strange;20;10/09/2021;Celeste;viral50
GYALIS;21;10/09/2021;Capella Grey;viral50
